,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag
CDS_NC_018658.1_1545766_1548262_pos,NC_018658.1,O3K_RS07495,WP_000955928.1,ptsP,1545766,1548262,pos,,phosphoenolpyruvate--protein phosphotransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_416884.1,2.7.3.9,O3K_07455
CDS_NC_018658.1_1548264_1549122_neg,NC_018658.1,O3K_RS07500,WP_000646844.1,,1548264,1549122,neg,,AraC family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_311289.1,,O3K_07460
CDS_NC_018658.1_1549134_1549869_neg,NC_018658.1,O3K_RS07505,WP_001295458.1,ypdB,1549134,1549869,neg,,two-component system response regulator YpdB,,COORDINATES: similar to AA sequence:RefSeq:NP_311288.1,,O3K_07465
CDS_NC_018658.1_1549883_1551581_neg,NC_018658.1,O3K_RS07510,WP_000544359.1,ypdA,1549883,1551581,neg,,two-component system sensor histidine kinase YpdA,,COORDINATES: similar to AA sequence:RefSeq:NP_311287.1,,O3K_07470
CDS_NC_018658.1_1551957_1553196_pos,NC_018658.1,O3K_RS07515,WP_000785931.1,alaC,1551957,1553196,pos,,alanine transaminase,,COORDINATES: similar to AA sequence:RefSeq:NP_416880.1,2.6.1.2,O3K_07475
CDS_NC_018658.1_1553260_1553332_neg,NC_018658.1,O3K_RS07520,WP_010723117.1,ypdK,1553260,1553332,neg,,membrane protein YpdK,,COORDINATES: similar to AA sequence:RefSeq:WP_077777854.1,,
CDS_NC_018658.1_1553687_1554608_neg,NC_018658.1,O3K_RS07525,WP_000484404.1,lpxP,1553687,1554608,neg,,kdo(2)-lipid IV(A) palmitoleoyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_311285.2,2.3.1.242,O3K_07480
CDS_NC_018658.1_1554960_1555203_pos,NC_018658.1,O3K_RS07530,WP_000639885.1,,1554960,1555203,pos,,YfdY family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708247.1,,O3K_07485
CDS_NC_018658.1_1555279_1555555_neg,NC_018658.1,O3K_RS07535,WP_000867637.1,ypdI,1555279,1555555,neg,,colanic acid biosynthesis lipoprotein YpdI,,COORDINATES: similar to AA sequence:RefSeq:YP_008439267.1,,O3K_07490
CDS_NC_018658.1_1555850_1556483_pos,NC_018658.1,O3K_RS07540,WP_000825604.1,,1555850,1556483,pos,,YfdX family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_416876.1,,O3K_07495
CDS_NC_018658.1_1556995_1558246_pos,NC_018658.1,O3K_RS07545,WP_000106759.1,frc,1556995,1558246,pos,,formyl-CoA transferase,,COORDINATES: similar to AA sequence:RefSeq:NP_416875.1,2.8.3.16,O3K_07500
CDS_NC_018658.1_1558299_1559994_pos,NC_018658.1,O3K_RS07550,WP_001283505.1,oxc,1558299,1559994,pos,,oxalyl-CoA decarboxylase,,COORDINATES: similar to AA sequence:RefSeq:NP_311280.1,4.1.1.8,O3K_07505
CDS_NC_018658.1_1560063_1561008_pos,NC_018658.1,O3K_RS07555,WP_000955028.1,yfdV,1560063,1561008,pos,,transporter YfdV,,COORDINATES: similar to AA sequence:RefSeq:NP_311279.1,,O3K_07510
CDS_NC_018658.1_1561081_1562227_pos,NC_018658.1,O3K_RS07560,WP_001296867.1,yfdE,1561081,1562227,pos,,CoA:oxalate CoA-transferase,,COORDINATES: similar to AA sequence:RefSeq:NP_416872.4,2.8.3.19,O3K_07515
CDS_NC_018658.1_1562282_1565876_neg,NC_018658.1,O3K_RS07565,WP_001307321.1,evgS,1562282,1565876,neg,,acid-sensing system histidine kinase EvgS,,COORDINATES: similar to AA sequence:RefSeq:NP_708241.1,,O3K_07520
CDS_NC_018658.1_1565880_1566495_neg,NC_018658.1,O3K_RS07570,WP_000991370.1,evgA,1565880,1566495,neg,,acid-sensing system DNA-binding response regulator EvgA,,COORDINATES: similar to AA sequence:RefSeq:NP_311275.1,,O3K_07525
CDS_NC_018658.1_1566910_1568074_pos,NC_018658.1,O3K_RS07575,WP_000435167.1,emrK,1566910,1568074,pos,,multidrug efflux MFS transporter periplasmic adaptor subunit EmrK,,COORDINATES: similar to AA sequence:RefSeq:NP_416869.1,,O3K_07530
CDS_NC_018658.1_1568073_1569612_pos,NC_018658.1,O3K_RS07580,WP_001018714.1,emrY,1568073,1569612,pos,,multidrug efflux MFS transporter permease subunit EmrY,,COORDINATES: similar to AA sequence:RefSeq:NP_416868.1,,O3K_07535
CDS_NC_018658.1_1569719_1571048_neg,NC_018658.1,O3K_RS07585,WP_000426433.1,dsdA,1569719,1571048,neg,,D-serine ammonia-lyase,,COORDINATES: similar to AA sequence:RefSeq:NP_416867.1,4.3.1.18,O3K_07540
CDS_NC_018658.1_1571065_1571284_neg,NC_018658.1,O3K_RS07590,,,1571065,1571284,neg,True,D-serine transporter DsdX,,COORDINATES: similar to AA sequence:RefSeq:NP_416866.1,,O3K_07545
CDS_NC_018658.1_1571433_1572510_pos,NC_018658.1,O3K_RS07595,WP_000012197.1,,1571433,1572510,pos,,LacI family DNA-binding transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:WP_001317242.1,,O3K_07550
CDS_NC_018658.1_1572517_1573951_neg,NC_018658.1,O3K_RS07600,WP_000194515.1,cscA,1572517,1573951,neg,,sucrose-6-phosphate hydrolase,,COORDINATES: similar to AA sequence:RefSeq:NP_708234.2,3.2.1.26,O3K_07555
CDS_NC_018658.1_1574166_1575081_pos,NC_018658.1,O3K_RS07605,WP_001274887.1,,1574166,1575081,pos,,aminoimidazole riboside kinase,,COORDINATES: similar to AA sequence:RefSeq:NP_311269.1,,O3K_07560
CDS_NC_018658.1_1575152_1576400_pos,NC_018658.1,O3K_RS07610,WP_001197025.1,,1575152,1576400,pos,,oligosaccharide MFS transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_311268.1,,O3K_07565
CDS_NC_018658.1_1576929_1577130_neg,NC_018658.1,O3K_RS07615,WP_001163428.1,torI,1576929,1577130,neg,,response regulator inhibitor TorI,,COORDINATES: similar to AA sequence:RefSeq:YP_588463.1,,O3K_07570
CDS_NC_018658.1_1577261_1577441_neg,NC_018658.1,O3K_RS07620,WP_001277767.1,,1577261,1577441,neg,,Eag protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001277760.1,,O3K_07575
CDS_NC_018658.1_1577537_1578167_neg,NC_018658.1,O3K_RS07625,WP_000208008.1,,1577537,1578167,neg,,DUF550 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000208008.1,,
CDS_NC_018658.1_1578163_1578373_neg,NC_018658.1,O3K_RS07630,WP_000951713.1,,1578163,1578373,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001330251.1,,O3K_07585
CDS_NC_018658.1_1578735_1579407_neg,NC_018658.1,O3K_RS07635,WP_000034245.1,,1578735,1579407,neg,,ead/Ea22-like family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000192144.1,,O3K_07590
CDS_NC_018658.1_1579403_1579571_neg,NC_018658.1,O3K_RS07640,WP_001214454.1,,1579403,1579571,neg,,DUF2737 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001544363.1,,O3K_07595
CDS_NC_018658.1_1579567_1579849_neg,NC_018658.1,O3K_RS07645,WP_032159494.1,,1579567,1579849,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000773125.1,,O3K_07600
CDS_NC_018658.1_1579868_1580165_neg,NC_018658.1,O3K_RS07650,WP_001111299.1,,1579868,1580165,neg,,DUF2856 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001111277.1,,O3K_07605
CDS_NC_018658.1_1580188_1580572_neg,NC_018658.1,O3K_RS07655,WP_000951329.1,,1580188,1580572,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000951334.1,,O3K_07610
CDS_NC_018658.1_1580571_1581177_neg,NC_018658.1,O3K_RS07660,WP_000031367.1,,1580571,1581177,neg,,ERF family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000031374.1,,O3K_07615
CDS_NC_018658.1_1581187_1581358_neg,NC_018658.1,O3K_RS07665,WP_000050554.1,,1581187,1581358,neg,,hypothetical protein,,COORDINATES: ab initio prediction:GeneMarkS-2+,,O3K_07620
CDS_NC_018658.1_1581433_1581586_neg,NC_018658.1,O3K_RS07670,WP_001243355.1,kil,1581433,1581586,neg,,host cell division inhibitory peptide Kil,,COORDINATES: similar to AA sequence:RefSeq:WP_001243351.1,,O3K_07630
CDS_NC_018658.1_1581570_1581702_neg,NC_018658.1,O3K_RS07675,WP_000638547.1,,1581570,1581702,neg,,protease FtsH-inhibitory lysogeny factor CIII,,COORDINATES: similar to AA sequence:RefSeq:WP_000638547.1,,O3K_07635
CDS_NC_018658.1_1581726_1581876_neg,NC_018658.1,O3K_RS26685,,,1581726,1581876,neg,True,cell envelope biogenesis protein TolA,,COORDINATES: similar to AA sequence:RefSeq:WP_001351814.1,,
CDS_NC_018658.1_1581931_1582629_pos,NC_018658.1,O3K_RS07680,,,1581931,1582629,pos,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,O3K_07645
CDS_NC_018658.1_1582748_1582991_pos,NC_018658.1,O3K_RS07685,WP_000807788.1,,1582748,1582991,pos,,DUF2560 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001561773.1,,O3K_07650
CDS_NC_018658.1_1582993_1583434_pos,NC_018658.1,O3K_RS07690,WP_000113732.1,,1582993,1583434,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000113731.1,,O3K_07655
CDS_NC_018658.1_1583430_1584843_pos,NC_018658.1,O3K_RS07695,WP_000200769.1,,1583430,1584843,pos,,PBSX family phage terminase large subunit,,COORDINATES: similar to AA sequence:RefSeq:WP_015966865.1,,O3K_07660
CDS_NC_018658.1_1584845_1586972_pos,NC_018658.1,O3K_RS07700,WP_000852341.1,,1584845,1586972,pos,,portal protein,,COORDINATES: similar to AA sequence:RefSeq:WP_015966866.1,,O3K_07665
CDS_NC_018658.1_1586985_1587870_pos,NC_018658.1,O3K_RS07705,WP_000426730.1,,1586985,1587870,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000426735.1,,O3K_07670
CDS_NC_018658.1_1587881_1589153_pos,NC_018658.1,O3K_RS07710,WP_001133485.1,,1587881,1589153,pos,,head protein,,COORDINATES: similar to AA sequence:RefSeq:WP_015973865.1,,O3K_07675
CDS_NC_018658.1_1589195_1589381_pos,NC_018658.1,O3K_RS07715,WP_000375637.1,,1589195,1589381,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000375637.1,,O3K_07680
CDS_NC_018658.1_1589355_1589838_pos,NC_018658.1,O3K_RS07720,WP_000246749.1,,1589355,1589838,pos,,packaged DNA stabilization protein p27,,COORDINATES: similar to AA sequence:RefSeq:WP_000246747.1,,O3K_07685
CDS_NC_018658.1_1589846_1591265_pos,NC_018658.1,O3K_RS07725,WP_001122379.1,,1589846,1591265,pos,,packaged DNA stabilization protein gp10,,COORDINATES: similar to AA sequence:RefSeq:NP_706176.1,,O3K_07690
CDS_NC_018658.1_1591264_1592113_pos,NC_018658.1,O3K_RS07730,WP_000785547.1,,1591264,1592113,pos,,Packaged DNA stabilization protein gp26,,COORDINATES: similar to AA sequence:RefSeq:NP_706177.1,,O3K_07695
CDS_NC_018658.1_1592112_1592568_pos,NC_018658.1,O3K_RS07735,WP_000614045.1,,1592112,1592568,pos,,DUF2824 family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_706178.2,,O3K_07700
CDS_NC_018658.1_1592570_1593263_pos,NC_018658.1,O3K_RS07740,WP_000964882.1,,1592570,1593263,pos,,DNA transfer protein,,COORDINATES: similar to AA sequence:RefSeq:NP_706179.1,,O3K_07705
CDS_NC_018658.1_1593272_1594739_pos,NC_018658.1,O3K_RS07745,WP_000246924.1,,1593272,1594739,pos,,phage DNA ejection protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000246924.1,,O3K_07710
CDS_NC_018658.1_1594738_1596583_pos,NC_018658.1,O3K_RS07750,WP_001387755.1,,1594738,1596583,pos,,DNA transfer protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000868968.1,,O3K_07715
CDS_NC_018658.1_1596597_1597083_neg,NC_018658.1,O3K_RS07755,WP_000749286.1,,1596597,1597083,neg,,lipoprotein,,COORDINATES: similar to AA sequence:RefSeq:WP_000749284.1,,O3K_07720
CDS_NC_018658.1_1597108_1597423_neg,NC_018658.1,O3K_RS07760,WP_000820795.1,,1597108,1597423,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001580103.1,,O3K_07725
CDS_NC_018658.1_1597419_1597671_neg,NC_018658.1,O3K_RS07765,WP_001283829.1,,1597419,1597671,neg,,Arc family DNA-binding protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001283829.1,,O3K_07730
CDS_NC_018658.1_1597776_1597917_pos,NC_018658.1,O3K_RS07770,WP_000865490.1,,1597776,1597917,pos,,Arc family DNA-binding protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000865490.1,,O3K_07735
CDS_NC_018658.1_1598149_1599028_pos,NC_018658.1,O3K_RS07775,WP_000835342.1,,1598149,1599028,pos,,phage repressor protein/antirepressor Ant,,COORDINATES: similar to AA sequence:RefSeq:NP_309584.1,,O3K_07740
CDS_NC_018658.1_1599128_1601108_pos,NC_018658.1,O3K_RS07780,WP_000129924.1,,1599128,1601108,pos,,phage head-binding domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000129896.1,,O3K_07745
CDS_NC_018658.1_1601178_1603089_neg,NC_018658.1,O3K_RS07785,WP_000178979.1,,1601178,1603089,neg,,acyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_000178979.1,,O3K_07750
CDS_NC_018658.1_1603317_1604475_neg,NC_018658.1,O3K_RS07790,WP_000958672.1,intS,1603317,1604475,neg,,prophage integrase IntS,,COORDINATES: similar to AA sequence:RefSeq:WP_000958672.1,,O3K_07755
CDS_NC_018658.1_1604786_1605719_neg,NC_018658.1,O3K_RS07800,WP_000368131.1,,1604786,1605719,neg,,formate/nitrite transporter family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311257.1,,O3K_07760
CDS_NC_018658.1_1606012_1606768_pos,NC_018658.1,O3K_RS07805,WP_000776768.1,mlaA,1606012,1606768,pos,,phospholipid-binding lipoprotein MlaA,,COORDINATES: similar to AA sequence:RefSeq:NP_311256.1,,O3K_07765
CDS_NC_018658.1_1606949_1608008_neg,NC_018658.1,O3K_RS07810,WP_000937848.1,,1606949,1608008,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_416847.1,,O3K_07770
CDS_NC_018658.1_1608373_1609714_neg,NC_018658.1,O3K_RS07815,WP_001296861.1,fadL,1608373,1609714,neg,,long-chain fatty acid transporter FadL,,COORDINATES: similar to AA sequence:RefSeq:NP_708225.2,,O3K_07775
CDS_NC_018658.1_1610085_1610370_pos,NC_018658.1,O3K_RS07820,WP_000030901.1,,1610085,1610370,pos,,YfcZ/YiiS family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_005129756.1,,O3K_07780
CDS_NC_018658.1_1610549_1611860_pos,NC_018658.1,O3K_RS07825,WP_000531990.1,fadI,1610549,1611860,pos,,acetyl-CoA C-acyltransferase FadI,,COORDINATES: similar to AA sequence:RefSeq:NP_416844.1,2.3.1.16,O3K_07785
CDS_NC_018658.1_1611859_1614004_pos,NC_018658.1,O3K_RS07830,WP_000426166.1,fadJ,1611859,1614004,pos,,fatty acid oxidation complex subunit alpha FadJ,,COORDINATES: similar to AA sequence:RefSeq:NP_311251.1,,O3K_07790
CDS_NC_018658.1_1614206_1614692_pos,NC_018658.1,O3K_RS07835,WP_001195819.1,sixA,1614206,1614692,pos,,phosphohistidine phosphatase SixA,,COORDINATES: similar to AA sequence:RefSeq:NP_416842.1,3.1.3.-,O3K_07795
CDS_NC_018658.1_1615366_1615930_pos,NC_018658.1,O3K_RS07840,WP_000033328.1,,1615366,1615930,pos,,type 1 fimbrial protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708219.1,,O3K_07800
CDS_NC_018658.1_1616011_1618654_pos,NC_018658.1,O3K_RS07845,WP_001112829.1,yfcU,1616011,1618654,pos,,fimbrial usher protein YfcU,,COORDINATES: similar to AA sequence:RefSeq:WP_001112832.1,,O3K_07805
CDS_NC_018658.1_1618673_1619426_pos,NC_018658.1,O3K_RS07850,WP_001281615.1,,1618673,1619426,pos,,fimbria/pilus periplasmic chaperone,,COORDINATES: similar to AA sequence:RefSeq:NP_416839.1,,O3K_07810
CDS_NC_018658.1_1619400_1619949_pos,NC_018658.1,O3K_RS07855,WP_000842082.1,,1619400,1619949,pos,,fimbrial protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708217.1,,O3K_07815
CDS_NC_018658.1_1619945_1620416_pos,NC_018658.1,O3K_RS07860,WP_000822649.1,,1619945,1620416,pos,,fimbrial protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708216.1,,O3K_07820
CDS_NC_018658.1_1620412_1620937_pos,NC_018658.1,O3K_RS07865,WP_000730291.1,,1620412,1620937,pos,,fimbrial protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708215.1,,O3K_07825
CDS_NC_018658.1_1620923_1621796_pos,NC_018658.1,O3K_RS07870,WP_001387754.1,,1620923,1621796,pos,,DUF2544 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708214.1,,
CDS_NC_018658.1_1622022_1623003_pos,NC_018658.1,O3K_RS07875,WP_000399648.1,,1622022,1623003,pos,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,O3K_07835
CDS_NC_018658.1_1623196_1623748_neg,NC_018658.1,O3K_RS07880,WP_000730807.1,smrB,1623196,1623748,neg,,endonuclease SmrB,,COORDINATES: similar to AA sequence:RefSeq:WP_000730807.1,,O3K_07840
CDS_NC_018658.1_1623913_1624846_pos,NC_018658.1,O3K_RS07885,WP_001295704.1,prmB,1623913,1624846,pos,,50S ribosomal protein L3 N(5)-glutamine methyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_005129736.1,2.1.1.298,O3K_07845
CDS_NC_018658.1_1624880_1625966_pos,NC_018658.1,O3K_RS07890,WP_000918470.1,aroC,1624880,1625966,pos,,chorismate synthase,,COORDINATES: similar to AA sequence:RefSeq:WP_005129642.1,4.2.3.5,O3K_07850
CDS_NC_018658.1_1625969_1626794_pos,NC_018658.1,O3K_RS07895,WP_001043820.1,mepA,1625969,1626794,pos,,penicillin-insensitive murein endopeptidase,,COORDINATES: similar to AA sequence:RefSeq:NP_416831.1,,O3K_07855
CDS_NC_018658.1_1626793_1627603_pos,NC_018658.1,O3K_RS07900,WP_000447361.1,,1626793,1627603,pos,,TSUP family transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_311238.1,,O3K_07860
CDS_NC_018658.1_1627602_1628151_pos,NC_018658.1,O3K_RS07905,WP_001089235.1,epmC,1627602,1628151,pos,,elongation factor P hydroxylase,,COORDINATES: similar to AA sequence:RefSeq:NP_416829.1,1.14.-.-,O3K_07865
CDS_NC_018658.1_1628184_1628463_pos,NC_018658.1,O3K_RS07910,WP_000559764.1,,1628184,1628463,pos,,YfcL family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311236.1,,O3K_07870
CDS_NC_018658.1_1628583_1630590_neg,NC_018658.1,O3K_RS07915,WP_000683791.1,mnmC,1628583,1630590,neg,,bifunctional tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD/FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC,,COORDINATES: similar to AA sequence:RefSeq:NP_416827.4,1.5.-.-,O3K_07875
CDS_NC_018658.1_1630748_1631969_pos,NC_018658.1,O3K_RS07920,WP_000817178.1,fabB,1630748,1631969,pos,,beta-ketoacyl-ACP synthase I,,COORDINATES: similar to AA sequence:RefSeq:NP_416826.1,2.3.1.41,O3K_07880
CDS_NC_018658.1_1632252_1633431_pos,NC_018658.1,O3K_RS07925,WP_000127781.1,,1632252,1633431,pos,,MFS transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_416825.1,,O3K_07885
CDS_NC_018658.1_1633427_1634423_neg,NC_018658.1,O3K_RS07930,WP_000615821.1,flk,1633427,1634423,neg,,flagella biosynthesis regulator Flk,,COORDINATES: similar to AA sequence:RefSeq:NP_416824.1,,O3K_07890
CDS_NC_018658.1_1634521_1635658_pos,NC_018658.1,O3K_RS07935,WP_000699126.1,pdxB,1634521,1635658,pos,,4-phosphoerythronate dehydrogenase PdxB,,COORDINATES: similar to AA sequence:RefSeq:NP_708202.1,,O3K_07895
CDS_NC_018658.1_1635723_1636737_pos,NC_018658.1,O3K_RS07940,WP_001289162.1,,1635723,1636737,pos,,aspartate-semialdehyde dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:NP_416822.1,1.2.1.11,O3K_07900
CDS_NC_018658.1_1636736_1637549_pos,NC_018658.1,O3K_RS07945,WP_001283590.1,truA,1636736,1637549,pos,,tRNA pseudouridine(38-40) synthase TruA,,COORDINATES: similar to AA sequence:RefSeq:NP_311229.1,5.4.99.12,O3K_07905
CDS_NC_018658.1_1637631_1638291_pos,NC_018658.1,O3K_RS07950,WP_014966166.1,,1637631,1638291,pos,,DedA family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311228.1,,O3K_07910
CDS_NC_018658.1_1638446_1639361_pos,NC_018658.1,O3K_RS07955,WP_000118404.1,accD,1638446,1639361,pos,,"acetyl-CoA carboxylase, carboxyltransferase subunit beta",,COORDINATES: similar to AA sequence:RefSeq:NP_311227.1,6.4.1.2,O3K_07915
CDS_NC_018658.1_1639430_1640699_pos,NC_018658.1,O3K_RS07960,WP_000584581.1,folC,1639430,1640699,pos,,bifunctional tetrahydrofolate synthase/dihydrofolate synthase,,COORDINATES: similar to AA sequence:RefSeq:NP_416818.1,6.3.2.12,O3K_07920
CDS_NC_018658.1_1640688_1641351_pos,NC_018658.1,O3K_RS07965,WP_000157015.1,dedD,1640688,1641351,pos,,cell division protein DedD,,COORDINATES: similar to AA sequence:RefSeq:NP_416817.2,,O3K_07925
CDS_NC_018658.1_1641609_1642098_pos,NC_018658.1,O3K_RS07970,WP_000262113.1,cvpA,1641609,1642098,pos,,colicin V production protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311224.1,,O3K_07930
CDS_NC_018658.1_1642134_1643652_pos,NC_018658.1,O3K_RS07975,WP_000334218.1,purF,1642134,1643652,pos,,amidophosphoribosyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_006820991.1,2.4.2.14,O3K_07935
CDS_NC_018658.1_1643746_1644316_pos,NC_018658.1,O3K_RS07980,WP_000825700.1,ubiX,1643746,1644316,pos,,flavin prenyltransferase UbiX,,COORDINATES: similar to AA sequence:RefSeq:WP_005120208.1,2.5.1.129,O3K_07940
CDS_NC_018658.1_1644581_1645364_pos,NC_018658.1,O3K_RS07985,WP_000748261.1,argT,1644581,1645364,pos,,lysine/arginine/ornithine ABC transporter substrate-binding protein ArgT,,COORDINATES: similar to AA sequence:RefSeq:NP_311221.1,,O3K_07945
CDS_NC_018658.1_1645584_1646367_pos,NC_018658.1,O3K_RS07990,WP_000737621.1,hisJ,1645584,1646367,pos,,histidine ABC transporter substrate-binding protein HisJ,,COORDINATES: similar to AA sequence:RefSeq:NP_311220.1,,O3K_07950
CDS_NC_018658.1_1646456_1647143_pos,NC_018658.1,O3K_RS07995,WP_000965518.1,hisQ,1646456,1647143,pos,,histidine ABC transporter permease HisQ,,COORDINATES: similar to AA sequence:RefSeq:NP_311219.1,,O3K_07955
CDS_NC_018658.1_1647139_1647856_pos,NC_018658.1,O3K_RS08000,WP_000569958.1,,1647139,1647856,pos,,ABC transporter permease,,COORDINATES: similar to AA sequence:RefSeq:NP_311218.1,,O3K_07960
CDS_NC_018658.1_1647863_1648637_pos,NC_018658.1,O3K_RS08005,WP_001293612.1,hisP,1647863,1648637,pos,,histidine ABC transporter ATP-binding protein HisP,,COORDINATES: similar to AA sequence:RefSeq:NP_311217.1,,O3K_07965
CDS_NC_018658.1_1648833_1649736_pos,NC_018658.1,O3K_RS08010,WP_000156113.1,rpnB,1648833,1649736,pos,,recombination-promoting nuclease RpnB,,COORDINATES: similar to AA sequence:RefSeq:NP_416808.1,3.1.21.-,O3K_07970
CDS_NC_018658.1_1649783_1650677_neg,NC_018658.1,O3K_RS08015,WP_001028339.1,,1649783,1650677,neg,,TIGR01777 family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_416807.1,,O3K_07975
CDS_NC_018658.1_1650697_1651060_neg,NC_018658.1,O3K_RS08020,WP_000068457.1,folX,1650697,1651060,neg,,dihydroneopterin triphosphate 2'-epimerase,,COORDINATES: similar to AA sequence:RefSeq:NP_311214.1,5.1.99.7,O3K_07980
CDS_NC_018658.1_1651116_1651764_neg,NC_018658.1,O3K_RS08025,WP_000566471.1,yfcG,1651116,1651764,neg,,GSH-dependent disulfide bond oxidoreductase,,COORDINATES: similar to AA sequence:RefSeq:NP_416805.1,1.8.4.-,O3K_07985
CDS_NC_018658.1_1651899_1652544_pos,NC_018658.1,O3K_RS08030,WP_000042442.1,yfcF,1651899,1652544,pos,,glutathione transferase,,COORDINATES: similar to AA sequence:RefSeq:NP_416804.1,2.5.1.18,O3K_07990
