,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag,dup_id,count_dups,dup_id_pseudo_free,count_dups_pseudo_free,dup_id_mobile_free,count_dups_mobile_free
CDS_NC_013366.1_76215_76581_neg,NC_013366.1,ECO111_RS30060,WP_000091308.1,,76215,76581,neg,,hypothetical protein,,COORDINATES: ab initio prediction:GeneMarkS-2+,,,134,6,42.0,5.0,28.0,5.0
CDS_NC_013366.1_76671_77168_pos,NC_013366.1,ECO111_RS30070,,,76671,77168,pos,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612086.1,,ECO111_p3-90,134,6,,,,
CDS_NC_013366.1_29993_30359_neg,NC_013366.1,ECO111_RS29795,WP_000091308.1,,29993,30359,neg,,hypothetical protein,,COORDINATES: ab initio prediction:GeneMarkS-2+,,,134,6,42.0,5.0,28.0,5.0
CDS_NC_013364.1_2021980_2022346_pos,NC_013364.1,ECO111_RS10535,WP_000091308.1,,2021980,2022346,pos,,hypothetical protein,,COORDINATES: ab initio prediction:GeneMarkS-2+,,,134,6,42.0,5.0,28.0,5.0
CDS_NC_013364.1_4590062_4590428_pos,NC_013364.1,ECO111_RS23870,WP_000091308.1,,4590062,4590428,pos,,hypothetical protein,,COORDINATES: ab initio prediction:GeneMarkS-2+,,,134,6,42.0,5.0,28.0,5.0
CDS_NC_013364.1_1469941_1470316_pos,NC_013364.1,ECO111_RS07690,WP_001030042.1,,1469941,1470316,pos,,phage tail assembly chaperone,,COORDINATES: similar to AA sequence:RefSeq:NP_309577.1,,ECO111_1453,135,5,43.0,5.0,,
CDS_NC_013364.1_2025946_2026321_neg,NC_013364.1,ECO111_RS10555,WP_001030041.1,,2025946,2026321,neg,,phage tail assembly chaperone,,COORDINATES: similar to AA sequence:RefSeq:NP_310008.1,,ECO111_2012,135,5,43.0,5.0,,
CDS_NC_013364.1_1757946_1758321_pos,NC_013364.1,ECO111_RS09245,WP_001030060.1,,1757946,1758321,pos,,phage tail assembly chaperone,,COORDINATES: similar to AA sequence:RefSeq:NP_310008.1,,ECO111_1753,135,5,43.0,5.0,,
CDS_NC_013364.1_4983791_4984166_pos,NC_013364.1,ECO111_RS25840,WP_001030043.1,,4983791,4984166,pos,,phage tail assembly chaperone,,COORDINATES: similar to AA sequence:RefSeq:NP_309577.1,,ECO111_4905,135,5,43.0,5.0,,
CDS_NC_013364.1_2407058_2407433_neg,NC_013364.1,ECO111_RS12580,WP_001030063.1,,2407058,2407433,neg,,phage tail assembly chaperone,,COORDINATES: similar to AA sequence:RefSeq:NP_309577.1,,ECO111_2404,135,5,43.0,5.0,,
CDS_NC_013364.1_2035724_2036090_neg,NC_013364.1,ECO111_RS10620,WP_000279803.1,,2035724,2036090,neg,,HNH endonuclease,,COORDINATES: similar to AA sequence:RefSeq:NP_309567.1,,ECO111_2024,136,4,44.0,4.0,,
CDS_NC_013364.1_1459849_1460215_pos,NC_013364.1,ECO111_RS07630,WP_000279788.1,,1459849,1460215,pos,,HNH endonuclease,,COORDINATES: similar to AA sequence:RefSeq:WP_001427183.1,,ECO111_1441,136,4,44.0,4.0,,
CDS_NC_013364.1_2416990_2417356_neg,NC_013364.1,ECO111_RS12640,WP_000279788.1,,2416990,2417356,neg,,HNH endonuclease,,COORDINATES: similar to AA sequence:RefSeq:WP_001427183.1,,ECO111_2416,136,4,44.0,4.0,,
CDS_NC_013364.1_1748017_1748383_pos,NC_013364.1,ECO111_RS09190,WP_000829192.1,,1748017,1748383,pos,,HNH endonuclease,,COORDINATES: similar to AA sequence:RefSeq:NP_309567.1,,ECO111_1742,136,4,44.0,4.0,,
CDS_NC_013364.1_2003248_2003484_neg,NC_013364.1,ECO111_RS33030,,,2003248,2003484,neg,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612091.1,,,137,2,,,,
CDS_NC_013364.1_2002952_2003306_pos,NC_013364.1,ECO111_RS10440,WP_001261191.1,,2002952,2003306,pos,,recombinase family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001261191.1,,ECO111_1987,137,2,,,,
CDS_NC_013364.1_1627846_1629871_pos,NC_013364.1,ECO111_RS08530,WP_001114424.1,,1627846,1629871,pos,,Clp protease ClpP,,COORDINATES: similar to AA sequence:RefSeq:WP_001114424.1,,ECO111_1614,138,2,45.0,2.0,29.0,2.0
CDS_NC_013364.1_3341214_3343239_pos,NC_013364.1,ECO111_RS17620,WP_001114424.1,,3341214,3343239,pos,,Clp protease ClpP,,COORDINATES: similar to AA sequence:RefSeq:WP_001114424.1,,ECO111_3370,138,2,45.0,2.0,29.0,2.0
CDS_NC_013364.1_4441812_4442555_pos,NC_013364.1,ECO111_RS23160,,,4441812,4442555,pos,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001049551.1,,ECO111_4425,139,2,,,,
CDS_NC_013364.1_4440907_4441270_pos,NC_013364.1,ECO111_RS23155,WP_000665680.1,,4440907,4441270,pos,,YibL family ribosome-associated protein,,COORDINATES: similar to AA sequence:RefSeq:NP_312505.1,,ECO111_4424,139,2,,,,
CDS_NC_013364.1_1131618_1131975_pos,NC_013364.1,ECO111_RS05550,WP_000403777.1,,1131618,1131975,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001514295.1,,ECO111_1057,140,3,46.0,3.0,30.0,3.0
CDS_NC_013370.1_81945_82305_pos,NC_013370.1,ECO111_RS29460,WP_000403776.1,,81945,82305,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001514295.1,,ECO111_p2-097,140,3,46.0,3.0,30.0,3.0
CDS_NC_013364.1_1610289_1610646_pos,NC_013364.1,ECO111_RS08405,WP_000403788.1,,1610289,1610646,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001514295.1,,ECO111_1587,140,3,46.0,3.0,30.0,3.0
CDS_NC_013364.1_5175776_5176568_neg,NC_013364.1,ECO111_RS26800,,,5175776,5176568,neg,True,NERD domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001308008.1,,ECO111_5084,141,3,,,,
CDS_NC_013364.1_5174034_5174382_pos,NC_013364.1,ECO111_RS26790,WP_000631719.1,tnpB,5174034,5174382,pos,,IS66 family insertion sequence element accessory protein TnpB,,COORDINATES: similar to AA sequence:RefSeq:NP_858152.1,,ECO111_5082,141,3,,,,
CDS_NC_013364.1_5174401_5175772_pos,NC_013364.1,ECO111_RS30375,,,5174401,5175772,pos,True,IS66 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001066419.1,,ECO111_5083,141,3,,,,
CDS_NC_013364.1_869057_869453_pos,NC_013364.1,ECO111_RS04295,WP_000683071.1,,869057,869453,pos,,tail protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310197.1,,ECO111_0813,142,3,47.0,3.0,,
CDS_NC_013364.1_2550128_2550524_neg,NC_013364.1,ECO111_RS13450,WP_000683079.1,,2550128,2550524,neg,,tail protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310197.1,,ECO111_2567,142,3,47.0,3.0,,
CDS_NC_013364.1_612728_613124_pos,NC_013364.1,ECO111_RS02980,WP_000683103.1,,612728,613124,pos,,tail protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309666.1,,ECO111_0576,142,3,47.0,3.0,,
CDS_NC_013364.1_1468808_1469153_pos,NC_013364.1,ECO111_RS07680,WP_000133388.1,,1468808,1469153,pos,,DUF3168 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309575.1,,ECO111_1451,143,5,48.0,5.0,31.0,5.0
CDS_NC_013364.1_2027111_2027456_neg,NC_013364.1,ECO111_RS10565,WP_000133393.1,,2027111,2027456,neg,,DUF3168 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310006.1,,ECO111_2014,143,5,48.0,5.0,31.0,5.0
CDS_NC_013364.1_4982658_4983003_pos,NC_013364.1,ECO111_RS25830,WP_000133388.1,,4982658,4983003,pos,,DUF3168 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309575.1,,ECO111_4903,143,5,48.0,5.0,31.0,5.0
CDS_NC_013364.1_2408213_2408558_neg,NC_013364.1,ECO111_RS12590,WP_000133388.1,,2408213,2408558,neg,,DUF3168 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309575.1,,ECO111_2406,143,5,48.0,5.0,31.0,5.0
CDS_NC_013364.1_1756813_1757158_pos,NC_013364.1,ECO111_RS09235,WP_000133393.1,,1756813,1757158,pos,,DUF3168 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310006.1,,ECO111_1751,143,5,48.0,5.0,31.0,5.0
CDS_NC_013364.1_1756023_1756374_pos,NC_013364.1,ECO111_RS09225,WP_001007905.1,,1756023,1756374,pos,,phage head closure protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309824.1,,ECO111_1749,144,5,49.0,5.0,,
CDS_NC_013364.1_1468018_1468369_pos,NC_013364.1,ECO111_RS07670,WP_001007905.1,,1468018,1468369,pos,,phage head closure protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309824.1,,ECO111_1449,144,5,49.0,5.0,,
CDS_NC_013364.1_2408997_2409348_neg,NC_013364.1,ECO111_RS12600,WP_001007905.1,,2408997,2409348,neg,,phage head closure protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309824.1,,ECO111_2408,144,5,49.0,5.0,,
CDS_NC_013364.1_2027895_2028246_neg,NC_013364.1,ECO111_RS10575,WP_001007911.1,,2027895,2028246,neg,,phage head closure protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310004.1,,ECO111_2016,144,5,49.0,5.0,,
CDS_NC_013364.1_4981868_4982219_pos,NC_013364.1,ECO111_RS25820,WP_001007905.1,,4981868,4982219,pos,,phage head closure protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309824.1,,ECO111_4901,144,5,49.0,5.0,,
CDS_NC_013364.1_1635812_1636142_pos,NC_013364.1,ECO111_RS08575,WP_000847298.1,,1635812,1636142,pos,,phage tail protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310192.1,,ECO111_1623,145,6,50.0,4.0,,
CDS_NC_013364.1_873654_873984_pos,NC_013364.1,ECO111_RS04320,WP_000847298.1,,873654,873984,pos,,phage tail protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310192.1,,ECO111_0818,145,6,50.0,4.0,,
CDS_NC_013364.1_1636141_1636839_pos,NC_013364.1,ECO111_RS08580,,,1636141,1636839,pos,True,phage minor tail protein L,,COORDINATES: similar to AA sequence:RefSeq:NP_310750.1,,,145,6,,,,
CDS_NC_013364.1_2545573_2545903_neg,NC_013364.1,ECO111_RS13425,WP_000847298.1,,2545573,2545903,neg,,phage tail protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310192.1,,ECO111_2562,145,6,50.0,4.0,,
CDS_NC_013364.1_873983_874681_pos,NC_013364.1,ECO111_RS04325,,,873983,874681,pos,True,phage minor tail protein L,,COORDINATES: similar to AA sequence:RefSeq:NP_310750.1,,,145,6,,,,
CDS_NC_013364.1_3325490_3325820_neg,NC_013364.1,ECO111_RS17510,WP_000847298.1,,3325490,3325820,neg,,phage tail protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310192.1,,ECO111_3349,145,6,50.0,4.0,,
CDS_NC_013364.1_2566652_2567003_pos,NC_013364.1,ECO111_RS13575,WP_000624722.1,tnpB,2566652,2567003,pos,,IS66 family insertion sequence element accessory protein TnpB,,COORDINATES: similar to AA sequence:RefSeq:WP_017901265.1,,ECO111_2592,146,2,51.0,2.0,32.0,2.0
CDS_NC_013364.1_1293622_1293973_pos,NC_013364.1,ECO111_RS06600,WP_000624701.1,tnpB,1293622,1293973,pos,,IS66 family insertion sequence element accessory protein TnpB,,COORDINATES: similar to AA sequence:RefSeq:WP_017901265.1,,ECO111_1243,146,2,51.0,2.0,32.0,2.0
CDS_NC_013364.1_1456828_1457173_pos,NC_013364.1,ECO111_RS07600,WP_000731236.1,,1456828,1457173,pos,,YdfR family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309558.1,,ECO111_1434,147,3,52.0,3.0,33.0,3.0
CDS_NC_013364.1_2420032_2420377_neg,NC_013364.1,ECO111_RS12670,WP_000731236.1,,2420032,2420377,neg,,YdfR family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309558.1,,ECO111_2423,147,3,52.0,3.0,33.0,3.0
CDS_NC_013364.1_2038324_2038669_neg,NC_013364.1,ECO111_RS10655,WP_000731236.1,,2038324,2038669,neg,,YdfR family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309558.1,,ECO111_2031,147,3,52.0,3.0,33.0,3.0
CDS_NC_013364.1_2231311_2233211_pos,NC_013364.1,ECO111_RS11665,,espL1,2231311,2233211,pos,True,type III secretion system effector EspL1,,COORDINATES: similar to AA sequence:RefSeq:NP_310454.1,,ECO111_2229,148,2,,,,
CDS_NC_013364.1_2228859_2230788_neg,NC_013364.1,ECO111_RS11660,WP_001144192.1,thrS,2228859,2230788,neg,,threonine--tRNA ligase,,COORDINATES: similar to AA sequence:RefSeq:WP_006894721.1,6.1.1.3,ECO111_2228,148,2,,,,
CDS_NC_013364.1_2552936_2553284_neg,NC_013364.1,ECO111_RS13475,WP_000256823.1,,2552936,2553284,neg,,head decoration protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309136.1,,ECO111_2572,149,2,53.0,2.0,,
CDS_NC_013364.1_866265_866613_pos,NC_013364.1,ECO111_RS04270,WP_000256792.1,,866265,866613,pos,,head decoration protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309136.1,,ECO111_0808,149,2,53.0,2.0,,
CDS_NC_013364.1_1240248_1240593_neg,NC_013364.1,ECO111_RS06285,WP_000756595.1,,1240248,1240593,neg,,YgiW/YdeI family stress tolerance OB fold protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309271.1,,ECO111_1186,150,2,54.0,2.0,34.0,2.0
CDS_NC_013364.1_2572781_2573126_neg,NC_013364.1,ECO111_RS13630,WP_000756596.1,,2572781,2573126,neg,,YgiW/YdeI family stress tolerance OB fold protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310224.1,,ECO111_2600,150,2,54.0,2.0,34.0,2.0
CDS_NC_013364.1_4987757_4988099_pos,NC_013364.1,ECO111_RS25855,WP_000807964.1,,4987757,4988099,pos,,phage tail protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310011.1,,ECO111_4908,151,6,55.0,5.0,,
CDS_NC_013364.1_2403125_2403467_neg,NC_013364.1,ECO111_RS12565,WP_000807964.1,,2403125,2403467,neg,,phage tail protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310011.1,,ECO111_2401,151,6,55.0,5.0,,
CDS_NC_013364.1_1761912_1762254_pos,NC_013364.1,ECO111_RS09260,WP_000807964.1,,1761912,1762254,pos,,phage tail protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310011.1,,ECO111_1756,151,6,55.0,5.0,,
CDS_NC_013364.1_2020185_2020527_neg,NC_013364.1,ECO111_RS10525,WP_000807940.1,,2020185,2020527,neg,,phage tail protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309831.1,,ECO111_2007,151,6,55.0,5.0,,
CDS_NC_013364.1_1473907_1474249_pos,NC_013364.1,ECO111_RS07705,WP_000807928.1,,1473907,1474249,pos,,phage tail protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309831.1,,ECO111_1456,151,6,55.0,5.0,,
CDS_NC_013364.1_2020519_2021896_neg,NC_013364.1,ECO111_RS10530,,,2020519,2021896,neg,True,phage tail tape measure protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310010.1,,ECO111_2008,151,6,,,,
CDS_NC_013364.1_868117_868471_pos,NC_013364.1,ECO111_RS04285,WP_001204544.1,,868117,868471,pos,,tail attachment protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001204533.1,,ECO111_0811,152,2,56.0,2.0,,
CDS_NC_013364.1_2551069_2551423_neg,NC_013364.1,ECO111_RS13460,WP_001204554.1,,2551069,2551423,neg,,tail attachment protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001204533.1,,ECO111_2569,152,2,56.0,2.0,,
CDS_NC_013368.1_262_586_pos,NC_013368.1,ECO111_RS30130,WP_001444404.1,,262,586,pos,,MobC family plasmid mobilization relaxosome protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000956000.1,,ECO111_p5-03,153,2,,,,
CDS_NC_013368.1_548_1292_pos,NC_013368.1,ECO111_RS34015,,,548,1292,pos,True,relaxase/mobilization nuclease domain-containing protein,,COORDINATES: protein motif:HMM:NF015397.1,,,153,2,,,,
CDS_NC_013364.1_4813652_4813973_pos,NC_013364.1,ECO111_RS34170,WP_162137346.1,,4813652,4813973,pos,,hypothetical protein,,COORDINATES: ab initio prediction:GeneMarkS-2+,,,154,2,,,,
CDS_NC_013364.1_4814059_4814735_neg,NC_013364.1,ECO111_RS32240,,,4814059,4814735,neg,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012477181.1,,,154,2,,,,
CDS_NC_013364.1_2612320_2612650_neg,NC_013364.1,ECO111_RS13935,WP_000450409.1,,2612320,2612650,neg,,DUF496 family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310836.2,,ECO111_2653,155,2,,,,
CDS_NC_013364.1_2612821_2613881_neg,NC_013364.1,ECO111_RS13940,,,2612821,2613881,neg,True,FUSC family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_416512.1,,ECO111_2655,155,2,,,,
CDS_NC_013364.1_2028255_2028582_neg,NC_013364.1,ECO111_RS10580,WP_000125984.1,,2028255,2028582,neg,,phage gp6-like head-tail connector protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310003.1,,ECO111_2017,156,7,57.0,5.0,,
CDS_NC_013364.1_1467682_1468009_pos,NC_013364.1,ECO111_RS07665,WP_000125988.1,,1467682,1468009,pos,,phage gp6-like head-tail connector protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309823.1,,ECO111_1448,156,7,57.0,5.0,,
CDS_NC_013364.1_2409358_2409685_neg,NC_013364.1,ECO111_RS12605,WP_000125984.1,,2409358,2409685,neg,,phage gp6-like head-tail connector protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310003.1,,ECO111_2409,156,7,57.0,5.0,,
CDS_NC_013364.1_2409681_2412266_neg,NC_013364.1,ECO111_RS31435,,,2409681,2412266,neg,True,phage portal protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001365916.1,,,156,7,,,,
CDS_NC_013364.1_2028578_2031001_neg,NC_013364.1,ECO111_RS31315,,,2028578,2031001,neg,True,phage portal protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001365916.1,,,156,7,,,,
CDS_NC_013364.1_1755687_1756014_pos,NC_013364.1,ECO111_RS09220,WP_000125990.1,,1755687,1756014,pos,,phage gp6-like head-tail connector protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309823.1,,ECO111_1748,156,7,57.0,5.0,,
CDS_NC_013364.1_4981532_4981859_pos,NC_013364.1,ECO111_RS25815,WP_000125988.1,,4981532,4981859,pos,,phage gp6-like head-tail connector protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309823.1,,ECO111_4900,156,7,57.0,5.0,,
CDS_NC_013364.1_1699906_1700221_pos,NC_013364.1,ECO111_RS08925,WP_000473109.1,pspE,1699906,1700221,pos,,thiosulfate sulfurtransferase PspE,,COORDINATES: similar to AA sequence:RefSeq:NP_415824.1,2.8.1.1,ECO111_1691,157,2,,,,
CDS_NC_013364.1_1700432_1702112_pos,NC_013364.1,ECO111_RS08930,,ycjM,1700432,1702112,pos,True,glucosylglycerate phosphorylase,,COORDINATES: similar to AA sequence:RefSeq:NP_415825.4,,ECO111_1693,157,2,,,,
CDS_NC_013364.1_2559733_2560048_neg,NC_013364.1,ECO111_RS13515,WP_001302717.1,,2559733,2560048,neg,,PerC family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_310209.1,,ECO111_2579,158,5,58.0,3.0,35.0,3.0
CDS_NC_013364.1_1144561_1144876_pos,NC_013364.1,ECO111_RS05680,WP_001303878.1,,1144561,1144876,pos,,PerC family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_309118.1,,ECO111_1078,158,5,58.0,3.0,35.0,3.0
CDS_NC_013364.1_4974033_4974565_pos,NC_013364.1,ECO111_RS25780,,,4974033,4974565,pos,True,HNH endonuclease,,COORDINATES: similar to AA sequence:RefSeq:WP_001377217.1,,ECO111_4894,158,5,,,,
CDS_NC_013364.1_4973465_4973780_pos,NC_013364.1,ECO111_RS25775,WP_001303878.1,,4973465,4973780,pos,,PerC family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_309118.1,,ECO111_4893,158,5,58.0,3.0,35.0,3.0
CDS_NC_013364.1_4973899_4973992_neg,NC_013364.1,ECO111_RS30365,,,4973899,4973992,neg,True,DUF3950 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309815.1,,,158,5,,,,
CDS_NC_013364.1_1632818_1633127_pos,NC_013364.1,ECO111_RS08565,WP_000532073.1,,1632818,1633127,pos,,phage tail assembly protein T,,COORDINATES: similar to AA sequence:RefSeq:NP_310977.1,,ECO111_1621,159,2,59.0,2.0,,
CDS_NC_013364.1_3328505_3328814_neg,NC_013364.1,ECO111_RS17520,WP_000532073.1,,3328505,3328814,neg,,phage tail assembly protein T,,COORDINATES: similar to AA sequence:RefSeq:NP_310977.1,,ECO111_3351,159,2,59.0,2.0,,
CDS_NC_013364.1_2656564_2656864_pos,NC_013364.1,ECO111_RS14265,WP_000109677.1,,2656564,2656864,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000118152.1,,ECO111_2724,160,2,60.0,2.0,36.0,2.0
CDS_NC_013364.1_1188219_1188519_neg,NC_013364.1,ECO111_RS05940,WP_000109677.1,,1188219,1188519,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000118152.1,,,160,2,60.0,2.0,36.0,2.0
CDS_NC_013364.1_778972_779299_pos,NC_013364.1,ECO111_RS03760,WP_000873944.1,,778972,779299,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415230.1,,ECO111_0720,161,2,,,,
CDS_NC_013364.1_779329_780850_pos,NC_013364.1,ECO111_RS03765,,,779329,780850,pos,True,RHS repeat protein,,COORDINATES: similar to AA sequence:RefSeq:NP_308756.1,,ECO111_0721,161,2,,,,
CDS_NC_013364.1_306744_308121_pos,NC_013364.1,ECO111_RS01455,,flgK,306744,308121,pos,True,flagellar hook-associated protein FlgK,,COORDINATES: similar to AA sequence:RefSeq:WP_000367241.1,,,162,2,,,,
CDS_NC_013364.1_306262_306562_pos,NC_013364.1,ECO111_RS01450,WP_000867179.1,,306262,306562,pos,,rod-binding protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000867283.1,,ECO111_0280,162,2,,,,
CDS_NC_013364.1_1629958_1630285_pos,NC_013364.1,ECO111_RS08535,WP_001097065.1,,1629958,1630285,pos,,DUF2190 family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310983.1,,ECO111_1615,163,2,61.0,2.0,37.0,2.0
CDS_NC_013364.1_3343326_3343653_pos,NC_013364.1,ECO111_RS17625,WP_001097065.1,,3343326,3343653,pos,,DUF2190 family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310983.1,,ECO111_3371,163,2,61.0,2.0,37.0,2.0
CDS_NC_013364.1_2053676_2053982_pos,NC_013364.1,ECO111_RS10760,WP_001307224.1,,2053676,2053982,pos,,DUF1161 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_707474.2,,ECO111_2053,164,2,,,,
CDS_NC_013364.1_2054180_2056605_pos,NC_013364.1,ECO111_RS10765,,,2054180,2056605,pos,True,dimethyl sulfoxide reductase subunit A,,COORDINATES: similar to AA sequence:RefSeq:NP_416104.1,,ECO111_2054,164,2,,,,
CDS_NC_013365.1_90657_91290_neg,NC_013365.1,ECO111_RS28325,,,90657,91290,neg,True,DUF3800 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_016240412.1,,ECO111_p1-100,165,2,,,,
CDS_NC_013365.1_90108_90408_pos,NC_013365.1,ECO111_RS28320,WP_000429174.1,,90108,90408,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_016246547.1,,ECO111_p1-099,165,2,,,,
CDS_NC_013364.1_2656096_2656390_pos,NC_013364.1,ECO111_RS14255,WP_001111307.1,,2656096,2656390,pos,,DUF2856 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001111277.1,,ECO111_2722,166,2,62.0,2.0,38.0,2.0
CDS_NC_013364.1_1188693_1188987_neg,NC_013364.1,ECO111_RS05950,WP_001111307.1,,1188693,1188987,neg,,DUF2856 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001111277.1,,ECO111_1126,166,2,62.0,2.0,38.0,2.0
CDS_NC_013364.1_2574596_2574908_neg,NC_013364.1,ECO111_RS13650,WP_000034815.1,,2574596,2574908,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310228.1,,ECO111_2605,167,2,63.0,2.0,39.0,2.0
CDS_NC_013364.1_1445194_1445506_pos,NC_013364.1,ECO111_RS07515,WP_001002672.1,,1445194,1445506,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310228.1,,ECO111_1419,167,2,63.0,2.0,39.0,2.0
CDS_NC_013364.1_862506_862797_neg,NC_013364.1,ECO111_RS04245,WP_000145948.1,,862506,862797,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001549470.1,,,168,3,,,,
CDS_NC_013364.1_862886_864099_pos,NC_013364.1,ECO111_RS04255,,,862886,864099,pos,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_086558238.1,,ECO111_0805,168,3,,,,
