,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag
CDS_NC_011748.1_849016_849370_pos,NC_011748.1,EC55989_RS04135,WP_000785282.1,,849016,849370,pos,,head-tail joining protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309664.1,,EC55989_0798
CDS_NC_011748.1_849381_849960_pos,NC_011748.1,EC55989_RS04140,WP_000975081.1,,849381,849960,pos,,phage tail protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309665.1,,EC55989_0799
CDS_NC_011748.1_849956_850352_pos,NC_011748.1,EC55989_RS04145,WP_000683129.1,,849956,850352,pos,,tail protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309666.1,,EC55989_0800
CDS_NC_011748.1_850359_851100_pos,NC_011748.1,EC55989_RS04150,WP_001390429.1,,850359,851100,pos,,phage tail protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309667.1,,EC55989_0801
CDS_NC_011748.1_851115_851538_pos,NC_011748.1,EC55989_RS04155,WP_000479200.1,,851115,851538,pos,,phage minor tail protein G,,COORDINATES: similar to AA sequence:RefSeq:NP_309668.1,,EC55989_0802
CDS_NC_011748.1_851519_851954_pos,NC_011748.1,EC55989_RS04160,WP_000459457.1,,851519,851954,pos,,phage tail assembly protein T,,COORDINATES: similar to AA sequence:RefSeq:NP_309669.1,,EC55989_0803
CDS_NC_011748.1_851946_854508_pos,NC_011748.1,EC55989_RS04165,WP_000840297.1,,851946,854508,pos,,phage tail tape measure protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309670.1,,EC55989_0804
CDS_NC_011748.1_854504_854834_pos,NC_011748.1,EC55989_RS04170,WP_000847379.1,,854504,854834,pos,,phage tail protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309671.1,,EC55989_0805
CDS_NC_011748.1_854833_855532_pos,NC_011748.1,EC55989_RS04175,WP_001152576.1,,854833,855532,pos,,phage minor tail protein L,,COORDINATES: similar to AA sequence:RefSeq:NP_309672.1,,EC55989_0806
CDS_NC_011748.1_855537_856281_pos,NC_011748.1,EC55989_RS04180,WP_000140717.1,,855537,856281,pos,,phage tail protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309673.1,,EC55989_0807
CDS_NC_011748.1_856217_856850_pos,NC_011748.1,EC55989_RS04185,WP_000090917.1,,856217,856850,pos,,tail assembly protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000090899.1,,EC55989_0808
CDS_NC_011748.1_856910_860408_pos,NC_011748.1,EC55989_RS04190,WP_000515639.1,,856910,860408,pos,,host specificity protein J,,COORDINATES: similar to AA sequence:RefSeq:NP_308869.1,,EC55989_0809
CDS_NC_011748.1_860478_861078_pos,NC_011748.1,EC55989_RS04195,WP_001233090.1,,860478,861078,pos,,Ail/Lom family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309676.1,,EC55989_0810
CDS_NC_011748.1_861142_864217_pos,NC_011748.1,EC55989_RS26160,WP_001387657.1,,861142,864217,pos,,prophage tail fiber N-terminal domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001569831.1,,EC55989_0811
CDS_NC_011748.1_864216_864801_pos,NC_011748.1,EC55989_RS04215,WP_000885623.1,,864216,864801,pos,,tail fiber assembly protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000885598.1,,EC55989_0812
CDS_NC_011748.1_864874_866206_neg,NC_011748.1,EC55989_RS04220,WP_000586343.1,,864874,866206,neg,,GGDEF domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000586336.1,,EC55989_0813
CDS_NC_011748.1_866951_867428_neg,NC_011748.1,EC55989_RS04225,WP_000767389.1,,866951,867428,neg,,kinase inhibitor,,COORDINATES: similar to AA sequence:RefSeq:NP_415294.1,,EC55989_0816
CDS_NC_011748.1_867486_868776_neg,NC_011748.1,EC55989_RS04230,WP_001307065.1,bioA,867486,868776,neg,,adenosylmethionine--8-amino-7-oxononanoate transaminase,,COORDINATES: similar to AA sequence:RefSeq:NP_308879.1,2.6.1.62,EC55989_0817
CDS_NC_011748.1_868862_869903_pos,NC_011748.1,EC55989_RS04235,WP_000951213.1,bioB,868862,869903,pos,,biotin synthase BioB,,COORDINATES: similar to AA sequence:RefSeq:NP_415296.1,2.8.1.6,EC55989_0818
CDS_NC_011748.1_869899_871054_pos,NC_011748.1,EC55989_RS04240,WP_000118840.1,bioF,869899,871054,pos,,8-amino-7-oxononanoate synthase,,COORDINATES: similar to AA sequence:RefSeq:NP_706654.1,2.3.1.47,EC55989_0819
CDS_NC_011748.1_871040_871796_pos,NC_011748.1,EC55989_RS04245,WP_000246805.1,bioC,871040,871796,pos,,malonyl-ACP O-methyltransferase BioC,,COORDINATES: similar to AA sequence:RefSeq:NP_415298.1,2.1.1.197,EC55989_0820
CDS_NC_011748.1_871788_872466_pos,NC_011748.1,EC55989_RS04250,WP_000044868.1,bioD,871788,872466,pos,,ATP-dependent dethiobiotin synthetase BioD,,COORDINATES: similar to AA sequence:RefSeq:NP_706656.2,6.3.3.3,EC55989_0821
CDS_NC_011748.1_873044_875066_pos,NC_011748.1,EC55989_RS04255,WP_000042533.1,uvrB,873044,875066,pos,,excinuclease ABC subunit B,,COORDINATES: similar to AA sequence:RefSeq:WP_005123745.1,,EC55989_0822
CDS_NC_011748.1_875257_876166_neg,NC_011748.1,EC55989_RS04260,WP_001295302.1,yvcK,875257,876166,neg,,uridine diphosphate-N-acetylglucosamine-binding protein YvcK,,COORDINATES: similar to AA sequence:RefSeq:NP_415301.1,,EC55989_0823
CDS_NC_011748.1_876562_877552_pos,NC_011748.1,EC55989_RS04270,WP_001295301.1,moaA,876562,877552,pos,,"GTP 3',8-cyclase MoaA",,COORDINATES: similar to AA sequence:RefSeq:NP_308886.1,,EC55989_0824
CDS_NC_011748.1_877573_878086_pos,NC_011748.1,EC55989_RS04275,WP_000084632.1,moaB,877573,878086,pos,,molybdenum cofactor biosynthesis protein B,,COORDINATES: similar to AA sequence:RefSeq:WP_005123739.1,,EC55989_0825
CDS_NC_011748.1_878088_878574_pos,NC_011748.1,EC55989_RS04280,WP_000080885.1,moaC,878088,878574,pos,,cyclic pyranopterin monophosphate synthase MoaC,,COORDINATES: similar to AA sequence:RefSeq:NP_308888.1,4.6.1.17,EC55989_0826
CDS_NC_011748.1_878566_878812_pos,NC_011748.1,EC55989_RS04285,WP_000598616.1,moaD,878566,878812,pos,,molybdopterin synthase sulfur carrier subunit,,COORDINATES: similar to AA sequence:RefSeq:NP_415305.1,2.8.1.12,EC55989_0827
CDS_NC_011748.1_878813_879266_pos,NC_011748.1,EC55989_RS04290,WP_000852287.1,moaE,878813,879266,pos,,molybdopterin synthase catalytic subunit MoaE,,COORDINATES: similar to AA sequence:RefSeq:NP_415306.1,2.8.1.12,EC55989_0828
CDS_NC_011748.1_879402_880107_pos,NC_011748.1,EC55989_RS04295,WP_000373624.1,,879402,880107,pos,,Bax inhibitor-1/YccA family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415307.1,,EC55989_0829
CDS_NC_011748.1_880308_880956_pos,NC_011748.1,EC55989_RS26170,WP_001331162.1,,880308,880956,pos,,Bax inhibitor-1 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001693847.1,,EC55989_0830
CDS_NC_011748.1_881025_881739_pos,NC_011748.1,EC55989_RS04305,WP_001088647.1,,881025,881739,pos,,Bax inhibitor-1/YccA family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_003570877.1,,EC55989_0831
CDS_NC_011748.1_881774_882731_neg,NC_011748.1,EC55989_RS04310,WP_000045450.1,,881774,882731,neg,,UPF0104 family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415309.1,,EC55989_0832
CDS_NC_011748.1_882730_883972_neg,NC_011748.1,EC55989_RS04315,WP_000650337.1,clsB,882730,883972,neg,,cardiolipin synthase ClsB,,COORDINATES: similar to AA sequence:RefSeq:NP_308894.1,2.7.8.-,EC55989_0833
CDS_NC_011748.1_883968_884730_neg,NC_011748.1,EC55989_RS04320,WP_001113348.1,,883968,884730,neg,,endonuclease/exonuclease/phosphatase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_308895.1,,EC55989_0834
CDS_NC_011748.1_884862_885273_pos,NC_011748.1,EC55989_RS04325,WP_000871982.1,,884862,885273,pos,,YbhQ family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_308896.1,,EC55989_0835
CDS_NC_011748.1_885234_886341_neg,NC_011748.1,EC55989_RS04330,WP_000469031.1,,885234,886341,neg,,ABC transporter permease,,COORDINATES: similar to AA sequence:RefSeq:NP_308897.1,,EC55989_0836
CDS_NC_011748.1_886351_887485_neg,NC_011748.1,EC55989_RS04335,WP_000070131.1,,886351,887485,neg,,ABC transporter permease,,COORDINATES: similar to AA sequence:RefSeq:NP_308898.1,,EC55989_0837
CDS_NC_011748.1_887477_889214_neg,NC_011748.1,EC55989_RS04340,WP_000996091.1,,887477,889214,neg,,ABC transporter ATP-binding protein,,COORDINATES: similar to AA sequence:RefSeq:NP_308899.2,,EC55989_0838
CDS_NC_011748.1_889206_890202_neg,NC_011748.1,EC55989_RS04345,WP_001296990.1,hlyD,889206,890202,neg,,secretion protein HlyD,,COORDINATES: similar to AA sequence:RefSeq:NP_308900.2,,EC55989_0839
CDS_NC_011748.1_890204_890876_neg,NC_011748.1,EC55989_RS04350,WP_001296991.1,cecR,890204,890876,neg,,DNA-binding transcriptional regulator CecR,,COORDINATES: similar to AA sequence:RefSeq:NP_415317.4,,EC55989_0840
CDS_NC_011748.1_891104_892469_pos,NC_011748.1,EC55989_RS04355,WP_000007101.1,rhlE,891104,892469,pos,,ATP-dependent RNA helicase RhlE,,COORDINATES: similar to AA sequence:RefSeq:NP_415318.1,3.6.4.13,EC55989_0841
CDS_NC_011748.1_892700_893183_neg,NC_011748.1,EC55989_RS04360,WP_001145128.1,ybiA,892700,893183,neg,,N-glycosidase YbiA,,COORDINATES: similar to AA sequence:RefSeq:NP_415319.1,3.2.2.-,EC55989_0842
CDS_NC_011748.1_893302_895453_pos,NC_011748.1,EC55989_RS04365,WP_001340191.1,dinG,893302,895453,pos,,ATP-dependent DNA helicase DinG,,COORDINATES: similar to AA sequence:RefSeq:NP_415320.1,3.6.4.12,EC55989_0843
CDS_NC_011748.1_895480_896443_pos,NC_011748.1,EC55989_RS04370,WP_000386540.1,ybiB,895480,896443,pos,,DNA-binding protein YbiB,,COORDINATES: similar to AA sequence:RefSeq:NP_415321.1,,EC55989_0844
CDS_NC_011748.1_896583_897669_pos,NC_011748.1,EC55989_RS04375,WP_000443509.1,hcxB,896583,897669,pos,,hydroxycarboxylate dehydrogenase HcXB,,COORDINATES: similar to AA sequence:RefSeq:NP_308906.1,1.1.1.-,EC55989_0845
CDS_NC_011748.1_897897_898158_neg,NC_011748.1,EC55989_RS04380,WP_000849301.1,,897897,898158,neg,,DUF1471 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415323.1,,EC55989_0846
CDS_NC_011748.1_898422_898689_neg,NC_011748.1,EC55989_RS04385,WP_000146343.1,ybiI,898422,898689,neg,,C4-type zinc finger protein YbiI,,COORDINATES: similar to AA sequence:RefSeq:NP_415324.1,,EC55989_0847
CDS_NC_011748.1_898762_899440_neg,NC_011748.1,EC55989_RS04390,WP_000990161.1,ybiX,898762,899440,neg,,PKHD-type hydroxylase YbiX,,COORDINATES: similar to AA sequence:RefSeq:NP_415325.4,1.14.11.-,EC55989_0848
CDS_NC_011748.1_899481_901764_neg,NC_011748.1,EC55989_RS04395,WP_000430039.1,,899481,901764,neg,,catecholate siderophore receptor Fiu,,COORDINATES: similar to AA sequence:RefSeq:NP_415326.1,,EC55989_0849
CDS_NC_011748.1_902028_902289_neg,NC_011748.1,EC55989_RS28575,WP_001387658.1,,902028,902289,neg,,DUF1471 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415327.2,,
CDS_NC_011748.1_902564_903491_pos,NC_011748.1,EC55989_RS04405,WP_001275941.1,rlmF,902564,903491,pos,,23S rRNA (adenine(1618)-N(6))-methyltransferase RlmF,,COORDINATES: similar to AA sequence:RefSeq:NP_415328.4,2.1.1.181,EC55989_0851
CDS_NC_011748.1_903487_905713_neg,NC_011748.1,EC55989_RS04410,WP_001267242.1,ybiO,903487,905713,neg,,mechanosensitive channel protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415329.4,,EC55989_0852
CDS_NC_011748.1_905829_906552_neg,NC_011748.1,EC55989_RS04420,WP_000569080.1,glnQ,905829,906552,neg,,glutamine ABC transporter ATP-binding protein GlnQ,,COORDINATES: similar to AA sequence:RefSeq:WP_000569103.1,,EC55989_0853
CDS_NC_011748.1_906548_907208_neg,NC_011748.1,EC55989_RS04425,WP_001159065.1,glnP,906548,907208,neg,,glutamine ABC transporter permease GlnP,,COORDINATES: similar to AA sequence:RefSeq:WP_015367581.1,,EC55989_0854
CDS_NC_011748.1_907346_908093_neg,NC_011748.1,EC55989_RS04430,WP_000843866.1,glnH,907346,908093,neg,,glutamine ABC transporter substrate-binding protein GlnH,,COORDINATES: similar to AA sequence:RefSeq:WP_005123681.1,,EC55989_0855
CDS_NC_011748.1_908496_909000_neg,NC_011748.1,EC55989_RS04440,WP_000100800.1,dps,908496,909000,neg,,DNA starvation/stationary phase protection protein Dps,,COORDINATES: similar to AA sequence:RefSeq:WP_001730644.1,,EC55989_0856
CDS_NC_011748.1_909298_910186_neg,NC_011748.1,EC55989_RS04445,WP_001119538.1,rhtA,909298,910186,neg,,threonine/homoserine exporter RhtA,,COORDINATES: similar to AA sequence:RefSeq:NP_308918.1,,EC55989_0857
CDS_NC_011748.1_910420_910486_pos,NC_011748.1,EC55989_RS28580,WP_120795379.1,,910420,910486,pos,,protein YliM,,COORDINATES: similar to AA sequence:RefSeq:YP_009518760.1,,
CDS_NC_011748.1_910538_911054_pos,NC_011748.1,EC55989_RS04450,WP_001295296.1,ompX,910538,911054,pos,,outer membrane protein OmpX,,COORDINATES: similar to AA sequence:RefSeq:NP_308919.1,,EC55989_0858
CDS_NC_011748.1_911102_912686_neg,NC_011748.1,EC55989_RS04455,WP_001054697.1,opgE,911102,912686,neg,,phosphoethanolamine transferase,,COORDINATES: similar to AA sequence:RefSeq:NP_415336.1,2.7.-.-,EC55989_0859
CDS_NC_011748.1_912957_913086_neg,NC_011748.1,EC55989_RS04460,WP_001001761.1,mntS,912957,913086,neg,,manganase accumulation protein MntS,,COORDINATES: similar to AA sequence:RefSeq:YP_008439233.1,,
CDS_NC_011748.1_913271_913739_pos,NC_011748.1,EC55989_RS04465,WP_000091016.1,mntR,913271,913739,pos,,manganese-binding transcriptional regulator MntR,,COORDINATES: similar to AA sequence:RefSeq:NP_415338.1,,EC55989_0860
CDS_NC_011748.1_913735_914854_pos,NC_011748.1,EC55989_RS04470,WP_000056442.1,,913735,914854,pos,,anion transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_415339.1,,EC55989_0861
CDS_NC_011748.1_914912_915833_neg,NC_011748.1,EC55989_RS04475,WP_001056384.1,ldtB,914912,915833,neg,,"L,D-transpeptidase",,COORDINATES: similar to AA sequence:RefSeq:NP_308923.1,,EC55989_0862
CDS_NC_011748.1_916051_917644_pos,NC_011748.1,EC55989_RS04480,WP_000961458.1,,916051,917644,pos,,ABC-F family ATPase,,COORDINATES: similar to AA sequence:RefSeq:NP_308924.1,,EC55989_0863
CDS_NC_011748.1_917922_918903_pos,NC_011748.1,EC55989_RS04485,WP_000399656.1,,917922,918903,pos,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,EC55989_0865
CDS_NC_011748.1_919158_920424_neg,NC_011748.1,EC55989_RS04490,WP_000168797.1,,919158,920424,neg,,DUF1479 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415342.1,,EC55989_0866
CDS_NC_011748.1_920575_921391_neg,NC_011748.1,EC55989_RS04495,WP_000114244.1,ybiV,920575,921391,neg,,sugar-phosphatase YbiV,,COORDINATES: similar to AA sequence:RefSeq:NP_308926.1,3.1.3.23,EC55989_0867
CDS_NC_011748.1_921536_923969_neg,NC_011748.1,EC55989_RS04500,WP_000209359.1,,921536,923969,neg,,glycyl radical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415344.1,,EC55989_0868
CDS_NC_011748.1_923974_924874_neg,NC_011748.1,EC55989_RS04505,WP_001307076.1,,923974,924874,neg,,glycyl-radical enzyme activating protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415345.2,,EC55989_0869
CDS_NC_011748.1_925004_925667_pos,NC_011748.1,EC55989_RS04510,WP_001351540.1,fsa,925004,925667,pos,,fructose-6-phosphate aldolase,,COORDINATES: similar to AA sequence:RefSeq:NP_308930.3,,EC55989_0870
CDS_NC_011748.1_925754_926504_neg,NC_011748.1,EC55989_RS04515,WP_000829244.1,moeB,925754,926504,neg,,molybdopterin-synthase adenylyltransferase MoeB,,COORDINATES: similar to AA sequence:RefSeq:NP_706703.1,,EC55989_0871
CDS_NC_011748.1_926503_927739_neg,NC_011748.1,EC55989_RS04520,WP_000397381.1,moeA,926503,927739,neg,,molybdopterin molybdotransferase MoeA,,COORDINATES: similar to AA sequence:RefSeq:NP_415348.1,2.10.1.1,EC55989_0872
CDS_NC_011748.1_927942_928908_pos,NC_011748.1,EC55989_RS04525,WP_000513775.1,iaaA,927942,928908,pos,,beta-aspartyl-peptidase,,COORDINATES: similar to AA sequence:RefSeq:NP_415349.1,3.4.19.5,EC55989_0873
CDS_NC_011748.1_928894_930766_pos,NC_011748.1,EC55989_RS04530,WP_001296993.1,gsiA,928894,930766,pos,,glutathione ABC transporter ATP-binding protein GsiA,,COORDINATES: similar to AA sequence:RefSeq:NP_415350.2,,EC55989_0874
CDS_NC_011748.1_930785_932324_pos,NC_011748.1,EC55989_RS04535,WP_000090130.1,gsiB,930785,932324,pos,,glutathione ABC transporter substrate-binding protein GsiB,,COORDINATES: similar to AA sequence:RefSeq:NP_706707.2,,EC55989_0875
CDS_NC_011748.1_932341_933262_pos,NC_011748.1,EC55989_RS04540,WP_000936043.1,gsiC,932341,933262,pos,,glutathione ABC transporter permease GsiC,,COORDINATES: similar to AA sequence:RefSeq:NP_415352.1,,EC55989_0876
CDS_NC_011748.1_933264_934176_pos,NC_011748.1,EC55989_RS04545,WP_001236044.1,gsiD,933264,934176,pos,,glutathione ABC transporter permease GsiD,,COORDINATES: similar to AA sequence:RefSeq:NP_308938.1,,EC55989_0877
CDS_NC_011748.1_934353_936702_pos,NC_011748.1,EC55989_RS04550,WP_001307078.1,,934353,936702,pos,,CHASE9 sensor domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415354.1,,EC55989_0878
CDS_NC_011748.1_936709_938038_pos,NC_011748.1,EC55989_RS04555,WP_000086921.1,,936709,938038,pos,,GGDEF domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415355.1,,EC55989_0879
CDS_NC_011748.1_938084_939410_neg,NC_011748.1,EC55989_RS04560,WP_000049367.1,rimO,938084,939410,neg,,30S ribosomal protein S12 methylthiotransferase RimO,,COORDINATES: similar to AA sequence:RefSeq:NP_308942.1,2.8.4.4,EC55989_0880
CDS_NC_011748.1_939622_940006_pos,NC_011748.1,EC55989_RS04565,WP_000497137.1,bssR,939622,940006,pos,,biofilm formation regulator BssR,,COORDINATES: similar to AA sequence:RefSeq:NP_308943.1,,EC55989_0881
CDS_NC_011748.1_940116_941232_pos,NC_011748.1,EC55989_RS04570,WP_000555053.1,yliI,940116,941232,pos,,aldose sugar dehydrogenase YliI,,COORDINATES: similar to AA sequence:RefSeq:NP_415358.1,1.1.5.-,EC55989_0882
CDS_NC_011748.1_941228_941855_neg,NC_011748.1,EC55989_RS04575,WP_001295292.1,gstB,941228,941855,neg,,glutathione S-transferase GstB,,COORDINATES: similar to AA sequence:RefSeq:NP_308945.2,2.5.1.18,EC55989_0883
CDS_NC_011748.1_942101_943304_pos,NC_011748.1,EC55989_RS04580,WP_000195961.1,dacC,942101,943304,pos,,serine-type D-Ala-D-Ala carboxypeptidase,,COORDINATES: similar to AA sequence:RefSeq:NP_308946.1,3.4.16.4,EC55989_0884
CDS_NC_011748.1_943350_944109_neg,NC_011748.1,EC55989_RS04585,WP_000450133.1,deoR,943350,944109,neg,,DNA-binding transcriptional repressor DeoR,,COORDINATES: similar to AA sequence:RefSeq:NP_706719.1,,EC55989_0885
CDS_NC_011748.1_944166_944763_neg,NC_011748.1,EC55989_RS04590,WP_000892317.1,ybjG,944166,944763,neg,,undecaprenyl-diphosphate phosphatase,,COORDINATES: similar to AA sequence:RefSeq:NP_308948.1,3.6.1.27,EC55989_0886
CDS_NC_011748.1_945047_946280_pos,NC_011748.1,EC55989_RS04595,WP_001180077.1,mdfA,945047,946280,pos,,multidrug efflux MFS transporter MdfA,,COORDINATES: similar to AA sequence:RefSeq:NP_308949.1,,EC55989_0887
CDS_NC_011748.1_946320_946605_neg,NC_011748.1,EC55989_RS04600,WP_000605480.1,,946320,946605,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415364.1,,EC55989_0888
CDS_NC_011748.1_946690_947506_neg,NC_011748.1,EC55989_RS04605,WP_001299614.1,ybjI,946690,947506,neg,,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase,,COORDINATES: similar to AA sequence:RefSeq:NP_415365.4,3.1.3.104,EC55989_0889
CDS_NC_011748.1_947505_948714_neg,NC_011748.1,EC55989_RS04610,WP_000217856.1,,947505,948714,neg,,MFS transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_415366.1,,EC55989_0890
CDS_NC_011748.1_948797_949334_pos,NC_011748.1,EC55989_RS04615,WP_001386671.1,rcdA,948797,949334,pos,,DNA-binding transcriptional regulator RcdA,,COORDINATES: similar to AA sequence:RefSeq:NP_308953.1,,EC55989_0891
CDS_NC_011748.1_949508_951194_neg,NC_011748.1,EC55989_RS04620,WP_001024876.1,,949508,951194,neg,,aspartate:alanine antiporter,,COORDINATES: similar to AA sequence:RefSeq:WP_001024888.1,,EC55989_0892
CDS_NC_011748.1_951463_951841_pos,NC_011748.1,EC55989_RS04625,WP_000681108.1,,951463,951841,pos,,inner membrane protein YbjM,,COORDINATES: similar to AA sequence:RefSeq:NP_308955.1,,EC55989_0893
CDS_NC_011748.1_951870_952128_neg,NC_011748.1,EC55989_RS04630,WP_001195240.1,grxA,951870,952128,neg,,glutaredoxin 1,,COORDINATES: similar to AA sequence:RefSeq:NP_415370.1,,EC55989_0894
CDS_NC_011748.1_952287_952575_pos,NC_011748.1,EC55989_RS04635,WP_001201560.1,,952287,952575,pos,,DUF1418 family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415371.1,,EC55989_0895
CDS_NC_011748.1_952558_953281_pos,NC_011748.1,EC55989_RS04640,WP_000189120.1,nfsA,952558,953281,pos,,nitroreductase NfsA,,COORDINATES: similar to AA sequence:RefSeq:NP_415372.1,1.5.1.38,EC55989_0896
CDS_NC_011748.1_953341_954244_pos,NC_011748.1,EC55989_RS04645,WP_000684321.1,rimK,953341,954244,pos,,30S ribosomal protein S6--L-glutamate ligase,,COORDINATES: similar to AA sequence:RefSeq:NP_308959.1,6.3.2.-,EC55989_0897
CDS_NC_011748.1_954331_954808_pos,NC_011748.1,EC55989_RS04650,WP_000203025.1,,954331,954808,pos,,YbjN domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_308960.1,,EC55989_0898
CDS_NC_011748.1_955159_956272_pos,NC_011748.1,EC55989_RS04660,WP_000126072.1,potF,955159,956272,pos,,spermidine/putrescine ABC transporter substrate-binding protein PotF,,COORDINATES: similar to AA sequence:RefSeq:NP_415375.1,,EC55989_0899
CDS_NC_011748.1_956366_957500_pos,NC_011748.1,EC55989_RS04665,WP_000995994.1,potG,956366,957500,pos,,putrescine ABC transporter ATP-binding subunit PotG,,COORDINATES: similar to AA sequence:RefSeq:WP_000996010.1,,EC55989_0900
