,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag
CDS_NC_009800.1_1248262_1249489_pos,NC_009800.1,ECHS_RS06135,WP_000359441.1,pepT,1248262,1249489,pos,,peptidase T,,COORDINATES: similar to AA sequence:RefSeq:NP_309599.1,3.4.11.4,EcHS_A1247
CDS_NC_009800.1_1249537_1250659_neg,NC_009800.1,ECHS_RS06140,WP_001295435.1,roxA,1249537,1250659,neg,,[50S ribosomal protein L16]-arginine 3-hydroxylase,,COORDINATES: similar to AA sequence:RefSeq:NP_309600.2,1.14.11.47,EcHS_A1248
CDS_NC_009800.1_1250734_1252195_neg,NC_009800.1,ECHS_RS06145,WP_000735409.1,phoQ,1250734,1252195,neg,,two-component system sensor histidine kinase PhoQ,,COORDINATES: similar to AA sequence:RefSeq:NP_415647.1,2.7.13.3,EcHS_A1249
CDS_NC_009800.1_1252194_1252866_neg,NC_009800.1,ECHS_RS06150,WP_001265471.1,phoP,1252194,1252866,neg,,two-component system response regulator PhoP,,COORDINATES: similar to AA sequence:RefSeq:NP_415648.1,,EcHS_A1250
CDS_NC_009800.1_1253034_1254405_neg,NC_009800.1,ECHS_RS06155,WP_000423742.1,purB,1253034,1254405,neg,,adenylosuccinate lyase,,COORDINATES: similar to AA sequence:RefSeq:WP_002950897.1,4.3.2.2,EcHS_A1251
CDS_NC_009800.1_1254408_1255050_neg,NC_009800.1,ECHS_RS06160,WP_001297479.1,hflD,1254408,1255050,neg,,high frequency lysogenization protein HflD,,COORDINATES: similar to AA sequence:RefSeq:NP_415650.1,,EcHS_A1252
CDS_NC_009800.1_1255085_1256192_neg,NC_009800.1,ECHS_RS06165,WP_001297484.1,mnmA,1255085,1256192,neg,,tRNA 2-thiouridine(34) synthase MnmA,,COORDINATES: similar to AA sequence:RefSeq:NP_415651.4,,EcHS_A1253
CDS_NC_009800.1_1256245_1256707_neg,NC_009800.1,ECHS_RS06170,WP_000476093.1,nudJ,1256245,1256707,neg,,phosphatase NudJ,,COORDINATES: similar to AA sequence:RefSeq:NP_309633.1,3.6.1.42,EcHS_A1254
CDS_NC_009800.1_1256716_1257370_neg,NC_009800.1,ECHS_RS06175,WP_001248694.1,rluE,1256716,1257370,neg,,23S rRNA pseudouridine(2457) synthase RluE,,COORDINATES: similar to AA sequence:RefSeq:NP_415653.4,5.4.99.20,EcHS_A1255
CDS_NC_009800.1_1257541_1258792_pos,NC_009800.1,ECHS_RS06180,WP_000444488.1,icd,1257541,1258792,pos,,NADP-dependent isocitrate dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:WP_000444467.1,,EcHS_A1256
CDS_NC_009800.1_1258894_1259218_neg,NC_009800.1,ECHS_RS06185,WP_001295666.1,iraM,1258894,1259218,neg,,anti-adapter protein IraM,,COORDINATES: similar to AA sequence:RefSeq:NP_415678.1,,
CDS_NC_009800.1_1259477_1259522_neg,NC_009800.1,ECHS_RS25765,WP_120795380.1,,1259477,1259522,neg,,protein YmgK,,COORDINATES: similar to AA sequence:RefSeq:YP_009518766.1,,
CDS_NC_009800.1_1259757_1259868_neg,NC_009800.1,ECHS_RS25385,WP_032082692.1,,1259757,1259868,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_009518767.1,,
CDS_NC_009800.1_1259920_1260325_neg,NC_009800.1,ECHS_RS06195,WP_000373101.1,,1259920,1260325,neg,,DUF1398 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415679.1,,EcHS_A1257
CDS_NC_009800.1_1260545_1261277_neg,NC_009800.1,ECHS_RS06200,WP_000332303.1,bluR,1260545,1261277,neg,,DNA-binding transcriptional repressor BluR,,COORDINATES: similar to AA sequence:RefSeq:NP_415680.1,,EcHS_A1258
CDS_NC_009800.1_1261481_1262693_neg,NC_009800.1,ECHS_RS06205,WP_001299269.1,bluF,1261481,1262693,neg,,blue light-responsive regulator BluF,,COORDINATES: similar to AA sequence:RefSeq:NP_415681.1,,EcHS_A1259
CDS_NC_009800.1_1263005_1263242_pos,NC_009800.1,ECHS_RS06210,WP_000554154.1,,1263005,1263242,pos,,two-component-system connector protein YcgZ,,COORDINATES: similar to AA sequence:RefSeq:NP_415682.1,,
CDS_NC_009800.1_1263332_1264480_neg,NC_009800.1,ECHS_RS06215,WP_085949497.1,,1263332,1264480,neg,,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612015.1,,EcHS_A1260
CDS_NC_009800.1_1264552_1264789_pos,NC_009800.1,ECHS_RS06225,WP_148204716.1,,1264552,1264789,pos,,two-component-system connector protein YmgA,,COORDINATES: similar to AA sequence:RefSeq:NP_415683.1,,
CDS_NC_009800.1_1264817_1265084_pos,NC_009800.1,ECHS_RS06230,WP_000888772.1,ariR,1264817,1265084,pos,,biofilm/acid-resistance regulator AriR,,COORDINATES: similar to AA sequence:RefSeq:NP_415684.1,,EcHS_A1262
CDS_NC_009800.1_1265196_1265445_pos,NC_009800.1,ECHS_RS06235,WP_001065752.1,,1265196,1265445,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415685.1,,EcHS_A1263
CDS_NC_009800.1_1265776_1267300_pos,NC_009800.1,ECHS_RS06240,WP_001246498.1,,1265776,1267300,pos,,cyclic diguanylate phosphodiesterase,,COORDINATES: similar to AA sequence:RefSeq:NP_415686.2,,EcHS_A1264
CDS_NC_009800.1_1267431_1267650_pos,NC_009800.1,ECHS_RS06245,WP_001065861.1,,1267431,1267650,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_588447.1,,EcHS_A1265
CDS_NC_009800.1_1268049_1270697_pos,NC_009800.1,ECHS_RS25770,,,1268049,1270697,pos,True,autotransporter outer membrane beta-barrel domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000768542.1,,
CDS_NC_009800.1_1270753_1271089_neg,NC_009800.1,ECHS_RS06260,WP_000979977.1,,1270753,1271089,neg,,YmgD family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_707068.1,,EcHS_A1269
CDS_NC_009800.1_1271092_1271377_neg,NC_009800.1,ECHS_RS06265,WP_001304448.1,,1271092,1271377,neg,,glycine zipper family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_707069.2,,EcHS_A1270
CDS_NC_009800.1_1271438_1271612_neg,NC_009800.1,ECHS_RS06270,WP_000122462.1,,1271438,1271612,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_001165314.1,,EcHS_A1271
CDS_NC_009800.1_1271712_1271898_pos,NC_009800.1,ECHS_RS23385,WP_001325005.1,,1271712,1271898,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_001165315.1,,
CDS_NC_009800.1_1271858_1271978_pos,NC_009800.1,ECHS_RS25390,WP_001131446.1,,1271858,1271978,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001131457.1,,EcHS_A1272
CDS_NC_009800.1_1272012_1272356_pos,NC_009800.1,ECHS_RS24830,,,1272012,1272356,pos,True,autotransporter outer membrane beta-barrel domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311542.2,,
CDS_NC_009800.1_1272727_1272994_neg,NC_009800.1,ECHS_RS06280,WP_001185665.1,minE,1272727,1272994,neg,,cell division topological specificity factor MinE,,COORDINATES: similar to AA sequence:RefSeq:NP_309695.1,,EcHS_A1274
CDS_NC_009800.1_1272997_1273810_neg,NC_009800.1,ECHS_RS06285,WP_000101055.1,minD,1272997,1273810,neg,,septum site-determining protein MinD,,COORDINATES: similar to AA sequence:RefSeq:WP_020801817.1,,EcHS_A1275
CDS_NC_009800.1_1273833_1274529_neg,NC_009800.1,ECHS_RS06290,WP_001301105.1,minC,1273833,1274529,neg,,septum site-determining protein MinC,,COORDINATES: similar to AA sequence:RefSeq:NP_415694.1,,EcHS_A1276
CDS_NC_009800.1_1275048_1275417_pos,NC_009800.1,ECHS_RS06295,WP_001056836.1,,1275048,1275417,pos,,YcgJ family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415695.1,,EcHS_A1277
CDS_NC_009800.1_1275519_1275921_neg,NC_009800.1,ECHS_RS06300,WP_000695218.1,,1275519,1275921,neg,,pre-peptidase C-terminal domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309699.1,,EcHS_A1278
CDS_NC_009800.1_1276162_1276456_pos,NC_009800.1,ECHS_RS06305,WP_001297679.1,,1276162,1276456,pos,,YcgL domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309701.2,,EcHS_A1279
CDS_NC_009800.1_1276527_1277187_pos,NC_009800.1,ECHS_RS06310,WP_000284277.1,,1276527,1277187,pos,,fumarylacetoacetate hydrolase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309702.1,,EcHS_A1280
CDS_NC_009800.1_1277263_1277725_pos,NC_009800.1,ECHS_RS06315,WP_000807626.1,,1277263,1277725,pos,,YcgN family cysteine cluster protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415699.5,,EcHS_A1281
CDS_NC_009800.1_1277931_1278626_neg,NC_009800.1,ECHS_RS24835,,,1277931,1278626,neg,True,hemolysin E,,COORDINATES: similar to AA sequence:RefSeq:WP_001334786.1,,EcHS_A1283
CDS_NC_009800.1_1278668_1278977_neg,NC_009800.1,ECHS_RS25395,WP_137474845.1,,1278668,1278977,neg,,hemolysin E,,COORDINATES: protein motif:HMM:NF017881.1,,
CDS_NC_009800.1_1279205_1279625_pos,NC_009800.1,ECHS_RS06330,WP_000897378.1,umuD,1279205,1279625,pos,,translesion error-prone DNA polymerase V autoproteolytic subunit,,COORDINATES: similar to AA sequence:RefSeq:NP_309705.1,,EcHS_A1286
CDS_NC_009800.1_1279624_1280893_pos,NC_009800.1,ECHS_RS06335,WP_000457612.1,umuC,1279624,1280893,pos,,DNA polymerase V catalytic protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415702.1,,EcHS_A1287
CDS_NC_009800.1_1280938_1281469_neg,NC_009800.1,ECHS_RS06340,WP_000943459.1,dsbB,1280938,1281469,neg,,disulfide bond formation protein DsbB,,COORDINATES: similar to AA sequence:RefSeq:NP_309707.1,,EcHS_A1288
CDS_NC_009800.1_1281614_1283156_neg,NC_009800.1,ECHS_RS06345,WP_000406391.1,nhaB,1281614,1283156,neg,,Na(+)/H(+) antiporter NhaB,,COORDINATES: similar to AA sequence:RefSeq:NP_309708.1,,EcHS_A1289
CDS_NC_009800.1_1283376_1284096_pos,NC_009800.1,ECHS_RS06350,WP_000234823.1,fadR,1283376,1284096,pos,,fatty acid metabolism transcriptional regulator FadR,,COORDINATES: similar to AA sequence:RefSeq:NP_309709.1,,EcHS_A1290
CDS_NC_009800.1_1284147_1285680_neg,NC_009800.1,ECHS_RS06355,WP_000190854.1,,1284147,1285680,neg,,SpoVR family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415706.1,,EcHS_A1291
CDS_NC_009800.1_1286009_1287308_pos,NC_009800.1,ECHS_RS06360,WP_001266908.1,dadA,1286009,1287308,pos,,D-amino acid dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:NP_309711.1,1.4.99.-,EcHS_A1292
CDS_NC_009800.1_1287317_1288388_pos,NC_009800.1,ECHS_RS06365,WP_000197884.1,dadX,1287317,1288388,pos,,catabolic alanine racemase DadX,,COORDINATES: similar to AA sequence:RefSeq:NP_415708.1,5.1.1.1,EcHS_A1293
CDS_NC_009800.1_1288773_1290510_neg,NC_009800.1,ECHS_RS06370,WP_000340194.1,,1288773,1290510,neg,,potassium/proton antiporter,,COORDINATES: similar to AA sequence:RefSeq:NP_415709.2,,EcHS_A1294
CDS_NC_009800.1_1290604_1291519_neg,NC_009800.1,ECHS_RS06375,WP_000051560.1,ldcA,1290604,1291519,neg,,muramoyltetrapeptide carboxypeptidase,,COORDINATES: similar to AA sequence:RefSeq:NP_415710.1,3.4.17.13,EcHS_A1296
CDS_NC_009800.1_1291618_1292230_pos,NC_009800.1,ECHS_RS06380,WP_001301104.1,emtA,1291618,1292230,pos,,membrane-bound lytic murein transglycosylase EmtA,,COORDINATES: similar to AA sequence:RefSeq:NP_415711.2,4.2.2.-,EcHS_A1295
CDS_NC_009800.1_1292231_1292966_neg,NC_009800.1,ECHS_RS06385,WP_000020163.1,,1292231,1292966,neg,,flagellar brake protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415712.1,,EcHS_A1297
CDS_NC_009800.1_1293166_1293421_pos,NC_009800.1,ECHS_RS06390,WP_000511313.1,,1293166,1293421,pos,,GlsB/YeaQ/YmgE family stress response membrane protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309719.1,,EcHS_A1298
CDS_NC_009800.1_1293598_1294039_pos,NC_009800.1,ECHS_RS06395,WP_000615067.1,,1293598,1294039,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415714.1,,EcHS_A1299
CDS_NC_009800.1_1294117_1295815_neg,NC_009800.1,ECHS_RS06400,WP_000841714.1,treA,1294117,1295815,neg,,"alpha,alpha-trehalase",,COORDINATES: similar to AA sequence:RefSeq:NP_415715.1,3.2.1.28,EcHS_A1301
CDS_NC_009800.1_1296134_1297553_neg,NC_009800.1,ECHS_RS06405,WP_001300612.1,dhaM,1296134,1297553,neg,,dihydroxyacetone kinase subunit DhaM,,COORDINATES: similar to AA sequence:RefSeq:NP_415716.4,2.7.1.121,EcHS_A1302
CDS_NC_009800.1_1297563_1298196_neg,NC_009800.1,ECHS_RS06410,WP_001300421.1,dhaL,1297563,1298196,neg,,dihydroxyacetone kinase ADP-binding subunit DhaL,,COORDINATES: similar to AA sequence:RefSeq:NP_415717.1,2.7.1.121,EcHS_A1303
CDS_NC_009800.1_1298206_1299277_neg,NC_009800.1,ECHS_RS06415,WP_000733733.1,dhaK,1298206,1299277,neg,,dihydroxyacetone kinase subunit DhaK,,COORDINATES: similar to AA sequence:RefSeq:NP_415718.6,2.7.1.121,EcHS_A1304
CDS_NC_009800.1_1299504_1301424_pos,NC_009800.1,ECHS_RS06420,WP_001295618.1,dhaR,1299504,1301424,pos,,PTS-dependent dihydroxyacetone kinase operon transcriptional regulator DhaR,,COORDINATES: similar to AA sequence:RefSeq:NP_415719.2,,EcHS_A1305
CDS_NC_009800.1_1301523_1304391_neg,NC_009800.1,ECHS_RS06425,WP_012135866.1,,1301523,1304391,neg,,autotransporter outer membrane beta-barrel domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415720.1,,EcHS_A1306
CDS_NC_009800.1_1305159_1306251_neg,NC_009800.1,ECHS_RS06435,WP_000505866.1,ychF,1305159,1306251,neg,,redox-regulated ATPase YchF,,COORDINATES: similar to AA sequence:RefSeq:WP_001538644.1,,EcHS_A1308
CDS_NC_009800.1_1306367_1306952_neg,NC_009800.1,ECHS_RS06440,WP_000152933.1,pth,1306367,1306952,neg,,aminoacyl-tRNA hydrolase,,COORDINATES: similar to AA sequence:RefSeq:WP_002910438.1,3.1.1.29,EcHS_A1309
CDS_NC_009800.1_1307229_1307508_pos,NC_009800.1,ECHS_RS06445,WP_000823885.1,ychH,1307229,1307508,pos,,stress-induced protein YchH,,COORDINATES: similar to AA sequence:RefSeq:NP_309737.1,,EcHS_A1310
CDS_NC_009800.1_1307562_1309242_neg,NC_009800.1,ECHS_RS06450,WP_001033352.1,dauA,1307562,1309242,neg,,C4-dicarboxylic acid transporter DauA,,COORDINATES: similar to AA sequence:RefSeq:NP_415724.2,,EcHS_A1311
CDS_NC_009800.1_1309366_1310314_neg,NC_009800.1,ECHS_RS06455,WP_001298109.1,prs,1309366,1310314,neg,,ribose-phosphate diphosphokinase,,COORDINATES: similar to AA sequence:RefSeq:WP_002910407.1,2.7.6.1,EcHS_A1312
CDS_NC_009800.1_1310464_1311316_neg,NC_009800.1,ECHS_RS06460,WP_001260323.1,ispE,1310464,1311316,neg,,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,,COORDINATES: similar to AA sequence:RefSeq:NP_707117.1,2.7.1.148,EcHS_A1313
CDS_NC_009800.1_1311315_1311939_neg,NC_009800.1,ECHS_RS06465,WP_001130692.1,lolB,1311315,1311939,neg,,lipoprotein localization protein LolB,,COORDINATES: similar to AA sequence:RefSeq:NP_309741.1,,EcHS_A1314
CDS_NC_009800.1_1312152_1313409_pos,NC_009800.1,ECHS_RS06470,WP_001295619.1,hemA,1312152,1313409,pos,,glutamyl-tRNA reductase,,COORDINATES: similar to AA sequence:RefSeq:WP_041689438.1,1.2.1.70,EcHS_A1315
CDS_NC_009800.1_1313450_1314533_pos,NC_009800.1,ECHS_RS06475,WP_000804726.1,prfA,1313450,1314533,pos,,peptide chain release factor 1,,COORDINATES: similar to AA sequence:RefSeq:WP_012132158.1,,EcHS_A1316
CDS_NC_009800.1_1314532_1315366_pos,NC_009800.1,ECHS_RS06480,WP_000456467.1,prmC,1314532,1315366,pos,,peptide chain release factor N(5)-glutamine methyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_415730.1,2.1.1.297,EcHS_A1317
CDS_NC_009800.1_1315362_1315755_pos,NC_009800.1,ECHS_RS06485,WP_000200374.1,,1315362,1315755,pos,,SirB family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415731.1,,EcHS_A1318
CDS_NC_009800.1_1315758_1316568_pos,NC_009800.1,ECHS_RS06490,WP_001257044.1,,1315758,1316568,pos,,tetratricopeptide repeat-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309746.1,,EcHS_A1319
CDS_NC_009800.1_1316603_1317458_pos,NC_009800.1,ECHS_RS06495,WP_000811065.1,kdsA,1316603,1317458,pos,,3-deoxy-8-phosphooctulonate synthase,,COORDINATES: similar to AA sequence:RefSeq:WP_005126202.1,2.5.1.55,EcHS_A1320
CDS_NC_009800.1_1317604_1317712_neg,NC_009800.1,ECHS_RS06500,WP_000170951.1,,1317604,1317712,neg,,type I toxin-antitoxin system toxin Ldr family protein,,COORDINATES: similar to AA sequence:RefSeq:YP_009502614.1,,
CDS_NC_009800.1_1318139_1318247_neg,NC_009800.1,ECHS_RS06505,WP_000170963.1,,1318139,1318247,neg,,small toxic polypeptide LdrB,,COORDINATES: similar to AA sequence:RefSeq:YP_025298.1,,EcHS_A1322
CDS_NC_009800.1_1318674_1318782_neg,NC_009800.1,ECHS_RS06510,WP_000170965.1,,1318674,1318782,neg,,type I toxin-antitoxin system toxin Ldr family protein,,COORDINATES: similar to AA sequence:RefSeq:YP_025297.1,,EcHS_A1323
CDS_NC_009800.1_1319186_1320287_neg,NC_009800.1,ECHS_RS06515,WP_001295620.1,chaA,1319186,1320287,neg,,sodium-potassium/proton antiporter ChaA,,COORDINATES: similar to AA sequence:RefSeq:NP_309748.1,,EcHS_A1324
CDS_NC_009800.1_1320556_1320787_pos,NC_009800.1,ECHS_RS06520,WP_001146444.1,chaB,1320556,1320787,pos,,putative cation transport regulator ChaB,,COORDINATES: similar to AA sequence:RefSeq:NP_309749.1,,EcHS_A1325
CDS_NC_009800.1_1320944_1321640_pos,NC_009800.1,ECHS_RS06525,WP_001297117.1,chaC,1320944,1321640,pos,,glutathione-specific gamma-glutamylcyclotransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_415736.2,4.3.2.7,EcHS_A1326
CDS_NC_009800.1_1321683_1322037_neg,NC_009800.1,ECHS_RS06530,WP_001169669.1,ychN,1321683,1322037,neg,,DsrE/F sulfur relay family protein YchN,,COORDINATES: similar to AA sequence:RefSeq:NP_309751.1,,EcHS_A1327
CDS_NC_009800.1_1322222_1323617_pos,NC_009800.1,ECHS_RS06535,WP_001400233.1,ychO,1322222,1323617,pos,,inverse autotransporter invasin YchO,,COORDINATES: similar to AA sequence:RefSeq:NP_415738.2,,EcHS_A1329
CDS_NC_009800.1_1323617_1324268_neg,NC_009800.1,ECHS_RS06540,WP_000070491.1,narL,1323617,1324268,neg,,two-component system response regulator NarL,,COORDINATES: similar to AA sequence:RefSeq:NP_309753.1,,EcHS_A1330
CDS_NC_009800.1_1324260_1326057_neg,NC_009800.1,ECHS_RS06545,WP_000918029.1,narX,1324260,1326057,neg,,nitrate/nitrite two-component system sensor histidine kinase NarX,,COORDINATES: similar to AA sequence:RefSeq:NP_309754.1,2.7.13.3,EcHS_A1331
CDS_NC_009800.1_1326395_1327787_pos,NC_009800.1,ECHS_RS06555,WP_000019827.1,narK,1326395,1327787,pos,,nitrate transporter NarK,,COORDINATES: similar to AA sequence:RefSeq:NP_415741.1,,EcHS_A1333
CDS_NC_009800.1_1328302_1332046_pos,NC_009800.1,ECHS_RS06560,WP_000032935.1,,1328302,1332046,pos,,nitrate reductase subunit alpha,,COORDINATES: similar to AA sequence:RefSeq:NP_309756.1,1.7.99.4,EcHS_A1334
CDS_NC_009800.1_1332042_1333581_pos,NC_009800.1,ECHS_RS06565,WP_000702662.1,narH,1332042,1333581,pos,,nitrate reductase subunit beta,,COORDINATES: similar to AA sequence:RefSeq:NP_309757.1,1.7.99.4,EcHS_A1335
CDS_NC_009800.1_1333577_1334288_pos,NC_009800.1,ECHS_RS06570,WP_000571699.1,narJ,1333577,1334288,pos,,nitrate reductase molybdenum cofactor assembly chaperone,,COORDINATES: similar to AA sequence:RefSeq:NP_707135.1,,EcHS_A1336
CDS_NC_009800.1_1334287_1334965_pos,NC_009800.1,ECHS_RS06575,WP_001160110.1,narI,1334287,1334965,pos,,respiratory nitrate reductase subunit gamma,,COORDINATES: similar to AA sequence:RefSeq:NP_309759.1,1.7.99.4,EcHS_A1337
CDS_NC_009800.1_1336039_1336882_neg,NC_009800.1,ECHS_RS06600,WP_000555849.1,purU,1336039,1336882,neg,,formyltetrahydrofolate deformylase,,COORDINATES: similar to AA sequence:RefSeq:NP_707138.1,3.5.1.10,EcHS_A1340
CDS_NC_009800.1_1336931_1337390_neg,NC_009800.1,ECHS_RS06605,WP_001362540.1,,1336931,1337390,neg,,YchJ family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309762.1,,EcHS_A1341
CDS_NC_009800.1_1337502_1338408_pos,NC_009800.1,ECHS_RS06610,WP_001295622.1,rssA,1337502,1338408,pos,,patatin-like phospholipase RssA,,COORDINATES: similar to AA sequence:RefSeq:NP_707140.2,,EcHS_A1342
CDS_NC_009800.1_1338499_1339513_pos,NC_009800.1,ECHS_RS06615,WP_000193447.1,rssB,1338499,1339513,pos,,two-component system response regulator RssB,,COORDINATES: similar to AA sequence:RefSeq:NP_309764.1,,EcHS_A1343
CDS_NC_009800.1_1339714_1340623_pos,NC_009800.1,ECHS_RS06620,WP_000718995.1,galU,1339714,1340623,pos,,UTP--glucose-1-phosphate uridylyltransferase GalU,,COORDINATES: similar to AA sequence:RefSeq:NP_309765.1,,EcHS_A1344
CDS_NC_009800.1_1340766_1341180_neg,NC_009800.1,ECHS_RS06625,WP_001287378.1,hns,1340766,1341180,neg,,DNA-binding transcriptional regulator H-NS,,COORDINATES: similar to AA sequence:RefSeq:NP_309766.1,,EcHS_A1345
CDS_NC_009800.1_1341783_1342401_pos,NC_009800.1,ECHS_RS06630,WP_000068089.1,tdk,1341783,1342401,pos,,thymidine kinase,,COORDINATES: similar to AA sequence:RefSeq:NP_309767.1,2.7.1.21,EcHS_A1347
CDS_NC_009800.1_1342681_1343578_neg,NC_009800.1,ECHS_RS06635,,,1342681,1343578,neg,True,IS4 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904641.1,,EcHS_A1348
CDS_NC_009800.1_1343701_1346377_neg,NC_009800.1,ECHS_RS06645,WP_000301651.1,adhE,1343701,1346377,neg,,bifunctional acetaldehyde-CoA/alcohol dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:NP_309768.1,1.1.1.1,EcHS_A1350
CDS_NC_009800.1_1346853_1347501_pos,NC_009800.1,ECHS_RS06650,WP_000616554.1,ychE,1346853,1347501,pos,,NAAT family transporter YchE,,COORDINATES: similar to AA sequence:RefSeq:NP_415758.1,,EcHS_A1351
CDS_NC_009800.1_1347658_1347955_neg,NC_009800.1,ECHS_RS25775,WP_001211521.1,,1347658,1347955,neg,,hypothetical protein,,COORDINATES: ab initio prediction:GeneMarkS-2+,,
CDS_NC_009800.1_1348238_1349870_pos,NC_009800.1,ECHS_RS06655,WP_001297114.1,oppA,1348238,1349870,pos,,oligopeptide ABC transporter substrate-binding protein OppA,,COORDINATES: similar to AA sequence:RefSeq:NP_707150.2,,EcHS_A1352
CDS_NC_009800.1_1349955_1350876_pos,NC_009800.1,ECHS_RS06660,WP_000911112.1,oppB,1349955,1350876,pos,,oligopeptide ABC transporter permease OppB,,COORDINATES: similar to AA sequence:RefSeq:WP_005126405.1,,EcHS_A1353
CDS_NC_009800.1_1350890_1351799_pos,NC_009800.1,ECHS_RS06665,WP_000979661.1,oppC,1350890,1351799,pos,,oligopeptide ABC transporter permease OppC,,COORDINATES: similar to AA sequence:RefSeq:WP_000979653.1,,EcHS_A1354
CDS_NC_009800.1_1351810_1352824_pos,NC_009800.1,ECHS_RS06670,WP_000110945.1,oppD,1351810,1352824,pos,,murein tripeptide/oligopeptide ABC transporter ATP binding protein OppD,,COORDINATES: similar to AA sequence:RefSeq:NP_309773.1,,EcHS_A1355
CDS_NC_009800.1_1352820_1353825_pos,NC_009800.1,ECHS_RS06675,WP_000994905.1,oppF,1352820,1353825,pos,,murein tripeptide/oligopeptide ABC transporter ATP binding protein OppF,,COORDINATES: similar to AA sequence:RefSeq:NP_309774.1,,EcHS_A1356
CDS_NC_009800.1_1353877_1354207_neg,NC_009800.1,ECHS_RS06680,WP_000366959.1,,1353877,1354207,neg,,YciU family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309775.2,,EcHS_A1357
CDS_NC_009800.1_1354241_1355702_neg,NC_009800.1,ECHS_RS06685,WP_000214516.1,cls,1354241,1355702,neg,,cardiolipin synthase,,COORDINATES: similar to AA sequence:RefSeq:WP_005126413.1,,EcHS_A1358
