,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag,dup_id,count_dups,dup_id_pseudo_free,count_dups_pseudo_free,dup_id_mobile_free,count_dups_mobile_free
CDS_NC_018658.1_1622022_1623003_pos,NC_018658.1,O3K_RS07875,WP_000399648.1,,1622022,1623003,pos,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,O3K_07835,217,10,96.0,9.0,,
CDS_NC_018658.1_1975722_1976241_pos,NC_018658.1,O3K_RS09435,,,1975722,1976241,pos,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_416512.1,,O3K_09385,217,10,,,,
CDS_NC_018658.1_4625723_4626704_pos,NC_018658.1,O3K_RS22600,WP_000399648.1,,4625723,4626704,pos,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,O3K_22425,217,10,96.0,9.0,,
CDS_NC_018658.1_3527799_3528780_neg,NC_018658.1,O3K_RS17345,WP_000399648.1,,3527799,3528780,neg,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,O3K_17245,217,10,96.0,9.0,,
CDS_NC_018658.1_1974647_1975628_pos,NC_018658.1,O3K_RS09430,WP_000399648.1,,1974647,1975628,pos,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,O3K_09380,217,10,96.0,9.0,,
CDS_NC_018658.1_678461_679442_neg,NC_018658.1,O3K_RS03310,WP_000399648.1,,678461,679442,neg,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,O3K_03330,217,10,96.0,9.0,,
CDS_NC_018658.1_2180188_2181217_pos,NC_018658.1,O3K_RS10550,WP_000522601.1,,2180188,2181217,pos,,major capsid protein,,COORDINATES: similar to AA sequence:RefSeq:NP_706633.1,,O3K_10500,218,2,97.0,2.0,,
CDS_NC_018658.1_2910410_2911439_neg,NC_018658.1,O3K_RS14220,WP_000522596.1,,2910410,2911439,neg,,major capsid protein,,COORDINATES: similar to AA sequence:RefSeq:NP_706633.1,,O3K_14155,218,2,97.0,2.0,,
CDS_NC_018658.1_4767289_4767478_neg,NC_018658.1,O3K_RS23285,,,4767289,4767478,neg,True,transposase domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000080164.1,,O3K_23100,219,6,,,,
CDS_NC_018658.1_4770121_4770511_neg,NC_018658.1,O3K_RS23305,,,4770121,4770511,neg,True,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000080172.1,,,219,6,,,,
CDS_NC_018658.1_4765872_4766799_neg,NC_018658.1,O3K_RS23280,WP_001387604.1,,4765872,4766799,neg,,hypothetical protein,,COORDINATES: protein motif:HMM:NF026057.1,,,219,6,,,,
CDS_NC_018658.1_4767538_4768680_pos,NC_018658.1,O3K_RS23290,,,4767538,4768680,pos,True,IS110 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000555383.1,,O3K_23105,219,6,,,,
CDS_NC_018658.1_4768719_4769106_neg,NC_018658.1,O3K_RS23295,,,4768719,4769106,neg,True,DDE-type integrase/transposase/recombinase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612086.1,,,219,6,,,,
CDS_NC_018658.1_4769108_4769621_pos,NC_018658.1,O3K_RS23300,,,4769108,4769621,pos,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000291745.1,,O3K_23115,219,6,,,,
CDS_NC_018658.1_1983425_1984331_neg,NC_018658.1,O3K_RS09510,WP_000203545.1,,1983425,1984331,neg,,chemotaxis protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310824.1,,O3K_09455,220,2,98.0,2.0,68.0,2.0
CDS_NC_018658.1_3147918_3148824_neg,NC_018658.1,O3K_RS15535,WP_000203516.1,,3147918,3148824,neg,,chemotaxis protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310824.1,,O3K_15460,220,2,98.0,2.0,68.0,2.0
CDS_NC_018658.1_2557672_2558680_pos,NC_018658.1,O3K_RS12585,WP_000344999.1,,2557672,2558680,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309249.1,,O3K_12540,221,2,99.0,2.0,69.0,2.0
CDS_NC_018658.1_3279698_3280706_neg,NC_018658.1,O3K_RS16140,WP_000345010.1,,3279698,3280706,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309249.1,,O3K_16065,221,2,99.0,2.0,69.0,2.0
CDS_NC_018658.1_696034_696732_neg,NC_018658.1,O3K_RS03390,,,696034,696732,neg,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,O3K_03410,222,2,,,,
CDS_NC_018658.1_695094_695991_pos,NC_018658.1,O3K_RS03385,WP_001041010.1,yhaJ,695094,695991,pos,,DNA-binding transcriptional regulator YhaJ,,COORDINATES: similar to AA sequence:RefSeq:NP_312014.1,,O3K_03405,222,2,,,,
CDS_NC_018658.1_924000_924474_neg,NC_018658.1,O3K_RS04495,,,924000,924474,neg,True,DDE-type integrase/transposase/recombinase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612086.1,,O3K_04525,223,6,,,,
CDS_NC_018658.1_4776964_4777438_neg,NC_018658.1,O3K_RS23330,,,4776964,4777438,neg,True,DDE-type integrase/transposase/recombinase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612086.1,,O3K_23145,223,6,,,,
CDS_NC_018658.1_926743_927169_neg,NC_018658.1,O3K_RS04505,,,926743,927169,neg,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076611483.1,,,223,6,,,,
CDS_NC_018658.1_4772681_4776800_neg,NC_018658.1,O3K_RS23325,WP_001045650.1,pic,4772681,4776800,neg,,serine protease autotransporter toxin Pic,,COORDINATES: similar to AA sequence:RefSeq:NP_708747.3,,O3K_23140,223,6,100.0,2.0,70.0,2.0
CDS_NC_018658.1_919717_923836_neg,NC_018658.1,O3K_RS04490,WP_001045650.1,pic,919717,923836,neg,,serine protease autotransporter toxin Pic,,COORDINATES: similar to AA sequence:RefSeq:NP_708747.3,,O3K_04520,223,6,100.0,2.0,70.0,2.0
CDS_NC_018658.1_924563_926071_neg,NC_018658.1,O3K_RS04500,,ltrA,924563,926071,neg,True,group II intron reverse transcriptase/maturase,,COORDINATES: similar to AA sequence:RefSeq:NP_708749.1,,,223,6,,,,
CDS_NC_018658.1_59754_60134_neg,NC_018658.1,O3K_RS00300,,,59754,60134,neg,True,ATP-binding protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001750026.1,,,224,2,,,,
CDS_NC_018658.1_57310_58183_neg,NC_018658.1,O3K_RS00295,WP_000241617.1,,57310,58183,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001767894.1,,O3K_00320,224,2,,,,
CDS_NC_018658.1_1879416_1880271_pos,NC_018658.1,O3K_RS08995,WP_000338050.1,gatY,1879416,1880271,pos,,tagatose-bisphosphate aldolase subunit GatY,,COORDINATES: similar to AA sequence:RefSeq:NP_416599.2,4.1.2.40,O3K_08965,225,2,,,,
CDS_NC_018658.1_1880299_1881557_pos,NC_018658.1,O3K_RS09000,,gatZ,1880299,1881557,pos,True,tagatose-bisphosphate aldolase subunit GatZ,,COORDINATES: similar to AA sequence:RefSeq:NP_310925.1,,,225,2,,,,
CDS_NC_018658.1_2062011_2062709_pos,NC_018658.1,O3K_RS09810,,,2062011,2062709,pos,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,O3K_09785,226,3,,,,
CDS_NC_018658.1_2063214_2064112_neg,NC_018658.1,O3K_RS09815,,,2063214,2064112,neg,True,IS3-like element IS600 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076611998.1,,O3K_09790,226,3,,,,
CDS_NC_018658.1_2061074_2061926_neg,NC_018658.1,O3K_RS09805,WP_000218221.1,hchA,2061074,2061926,neg,,protein deglycase HchA,,COORDINATES: similar to AA sequence:RefSeq:NP_416476.1,3.5.1.124,O3K_09775,226,3,,,,
CDS_NC_018658.1_56339_57212_neg,NC_018658.1,O3K_RS00290,WP_001069760.1,,56339,57212,neg,,GTPase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309422.1,,O3K_00315,227,4,101.0,3.0,71.0,3.0
CDS_NC_018658.1_3153688_3154561_neg,NC_018658.1,O3K_RS15550,WP_001069663.1,,3153688,3154561,neg,,GTPase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708764.1,,O3K_15485,227,4,101.0,3.0,71.0,3.0
CDS_NC_018658.1_868368_869241_neg,NC_018658.1,O3K_RS04205,WP_001069724.1,,868368,869241,neg,,GTPase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708764.1,,O3K_04225,227,4,101.0,3.0,71.0,3.0
CDS_NC_018658.1_3154891_3155073_pos,NC_018658.1,O3K_RS15555,,,3154891,3155073,pos,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309421.1,,,227,4,,,,
CDS_NC_018658.1_81854_82574_neg,NC_018658.1,O3K_RS00450,,,81854,82574,neg,True,AAA family ATPase,,COORDINATES: similar to AA sequence:RefSeq:WP_001517559.1,,O3K_00480,228,2,,,,
CDS_NC_018658.1_81016_81868_neg,NC_018658.1,O3K_RS00445,WP_000240536.1,,81016,81868,neg,,replication protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000240539.1,,O3K_00475,228,2,,,,
CDS_NC_018658.1_2275569_2276020_neg,NC_018658.1,O3K_RS11055,,,2275569,2276020,neg,True,DUF441 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_416303.1,,O3K_11015,229,2,,,,
CDS_NC_018658.1_2274791_2275613_pos,NC_018658.1,O3K_RS11050,WP_000972250.1,nimR,2274791,2275613,pos,,DNA-binding transcriptional regulator NimR,,COORDINATES: similar to AA sequence:RefSeq:NP_416304.1,,O3K_11010,229,2,,,,
CDS_NC_018658.1_2524346_2525201_neg,NC_018658.1,O3K_RS12330,WP_000526492.1,,2524346,2525201,neg,,dimethyl sulfoxide reductase anchor subunit,,COORDINATES: similar to AA sequence:RefSeq:NP_416107.1,,O3K_12290,230,2,,,,
CDS_NC_018658.1_2525202_2525745_neg,NC_018658.1,O3K_RS12335,,dmsB,2525202,2525745,neg,True,dimethylsulfoxide reductase subunit B,,COORDINATES: similar to AA sequence:RefSeq:WP_000213046.1,,O3K_12295,230,2,,,,
CDS_NC_018666.1_54303_54592_neg,NC_018666.1,O3K_RS26460,,,54303,54592,neg,True,DUF4158 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_016241615.1,,,231,3,,,,
CDS_NC_018666.1_54721_55360_pos,NC_018666.1,O3K_RS26465,,,54721,55360,pos,True,recombinase family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_005306727.1,,,231,3,,,,
CDS_NC_018666.1_53294_54095_neg,NC_018666.1,O3K_RS26455,WP_001234427.1,,53294,54095,neg,,DUF945 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001234456.1,,O3K_26422,231,3,,,,
